sku1,sku2,association_composite_score
Chheda's Yellow Banana Chips (170.0 GRAM),Let's Try Salted Peanuts,0.7095821385161847
Cheetos Cheese Puffs (28.0 GRAM),Haldiram's Moong Dal,0.7083831993329848
Haldiram's Moong Dal,Cheetos Cheese Puffs (28.0 GRAM),0.7077664825493788
Cheetos Cheese Puffs (28.0 GRAM),Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,0.7063705995492049
Let's Try Salted Peanuts,Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,0.7046853624020416
Haldiram's Bhujia Sev (200.0 GRAM),Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,0.7045916667016824
Cheetos Cheese Puffs (28.0 GRAM),YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.7036318411368139
Let's Try Namkeen Combo Pack Of 6 (Crunchy Party Mix Peanut Party Mix Aloo Bhujia),Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,0.6989781616647734
Let's Try Salted Peanuts,RiteBite Max Protein 10g Protein Bar Choco Almond,0.697932292473251
Kurkure Masala Munch,MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,0.6958632438000159
Let's Try Namkeen Combo Pack Of 6 (Crunchy Party Mix Peanut Party Mix Aloo Bhujia),MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,0.695040674403641
Haldiram's Masala Tasty Nuts (200.0 GRAM),Haldiram's Moong Dal,0.6945967164712179
YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,0.6943187089815595
Kurkure Masala Munch,Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,0.6931075133105887
Kurkure Masala Munch,Kurkure Solid Masti Masala Twisteez (61.0 GRAM),0.6929643697286132
RiteBite Max Protein 10g Protein Bar Choco Almond,MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,0.692765198807991
YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,Haldiram's Moong Dal,0.6915268752701231
Chheda's Yellow Banana Chips (170.0 GRAM),Haldiram's Bhujia Sev (200.0 GRAM),0.6888702045054933
Let's Try Namkeen Combo Pack Of 6 (Crunchy Party Mix Peanut Party Mix Aloo Bhujia),Chheda's Yellow Banana Chips (170.0 GRAM),0.6886193340769049
RiteBite Max Protein 10g Protein Bar Choco Almond,Kurkure Solid Masti Masala Twisteez (61.0 GRAM),0.687511244487705
Haldiram's Bhujia Sev (200.0 GRAM),RiteBite Max Protein 10g Protein Bar Choco Almond,0.6858514511117306
Let's Try Namkeen Combo Pack Of 6 (Crunchy Party Mix Peanut Party Mix Aloo Bhujia),RiteBite Max Protein 10g Protein Bar Choco Almond,0.6857455020759938
Haldiram's Bhujia Sev (200.0 GRAM),MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,0.685711630609759
Lay's India's Magic Masala Potato Chips,Kurkure Green Chutney Style (68.0 GRAM),0.6841273054119442
Cheetos Cheese Puffs (28.0 GRAM),MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,0.6832439183822548
Kurkure Masala Munch,Haldiram's Moong Dal,0.679781988584897
Lay's India's Magic Masala Potato Chips,Kurkure Solid Masti Masala Twisteez (61.0 GRAM),0.6796932123364403
YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,Chheda's Yellow Banana Chips (170.0 GRAM),0.6795326967439264
Let's Try Salted Peanuts,Kurkure Masala Munch,0.6794578220001848
Haldiram's Bhujia Sev (200.0 GRAM),Kurkure Masala Munch,0.6785458623168859
Haldiram's Moong Dal,MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,0.6778998472864861
Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,0.6761152464022303
Cheetos Cheese Puffs (28.0 GRAM),Haldiram's Bhujia Sev (200.0 GRAM),0.6754010084817987
Kurkure Masala Munch,Chheda's Yellow Banana Chips (170.0 GRAM),0.6749113133883615
Haldiram's Moong Dal,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.6740676657770597
Kurkure Green Chutney Style (68.0 GRAM),MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,0.6729609150040253
Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,Cheetos Cheese Puffs (28.0 GRAM),0.6721102221746122
Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,Kurkure Solid Masti Masala Twisteez (61.0 GRAM),0.670777805272223
Kurkure Masala Munch,RiteBite Max Protein 10g Protein Bar Choco Almond,0.6705408475532727
Kurkure Green Chutney Style (68.0 GRAM),Kurkure Solid Masti Masala Twisteez (61.0 GRAM),0.6682557536280793
Haldiram's Moong Dal,Chheda's Yellow Banana Chips (170.0 GRAM),0.6674858661912204
Haldiram's Moong Dal,Kurkure Solid Masti Masala Twisteez (61.0 GRAM),0.6666499517546859
Haldiram's Moong Dal,Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,0.6652130894388173
Kurkure Solid Masti Masala Twisteez (61.0 GRAM),Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,0.6649887557801739
Lay's India's Magic Masala Potato Chips,Cheetos Masala Balls (28.0 GRAM),0.6645580409860488
Kurkure Solid Masti Masala Twisteez (61.0 GRAM),RiteBite Max Protein 10g Protein Bar Choco Almond,0.6626472007386544
Aashirvaad 100% Chana Dal Besan (500.0 GRAM),Kurkure Solid Masti Masala Twisteez (61.0 GRAM),0.6620409005790838
Origami Luncheon Tissue Paper Napkins - 32 X 32 cm - 50 Serviettes,Kurkure Solid Masti Masala Twisteez (61.0 GRAM),0.6607851067716384
Cheetos Cheese Puffs (28.0 GRAM),RiteBite Max Protein 10g Protein Bar Choco Almond,0.6606866739268704
Cheetos Masala Balls (28.0 GRAM),Kurkure Solid Masti Masala Twisteez (61.0 GRAM),0.6597612483789467
Haldiram's Moong Dal,RiteBite Max Protein 10g Protein Bar Choco Almond,0.6596810625510304
Cheetos Cheese Puffs (28.0 GRAM),Chheda's Yellow Banana Chips (170.0 GRAM),0.6590878346387458
RiteBite Max Protein 10g Protein Bar Choco Almond,Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,0.6581297437459961
Kurkure Masala Munch,Aashirvaad 100% Chana Dal Besan (500.0 GRAM),0.6563841410578585
Chheda's Yellow Banana Chips (170.0 GRAM),Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,0.6563774208918101
Cheetos Masala Balls (28.0 GRAM),MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,0.6554163576380305
Cheetos Cheese Puffs (28.0 GRAM),Kurkure Solid Masti Masala Twisteez (61.0 GRAM),0.6546198356677755
Kurkure Masala Munch,Haldiram's Bhujia Sev (200.0 GRAM),0.6524645199177841
Chheda's Yellow Banana Chips (170.0 GRAM),RiteBite Max Protein 10g Protein Bar Choco Almond,0.6521362102899669
Max Protein Choco Chips Flavoured Biscuits | Maida-free,RiteBite Max Protein 10g Protein Bar Choco Almond,0.6520823721331019
RiteBite Max Protein 10g Protein Bar Choco Almond,Max Protein Choco Chips Flavoured Biscuits | Maida-free,0.6518043309156762
Aashirvaad 100% Chana Dal Besan (500.0 GRAM),MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,0.6503416339641085
MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,Kurkure Solid Masti Masala Twisteez (61.0 GRAM),0.6501979632781254
Lay's India's Magic Masala Potato Chips,MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,0.6476532374492375
Let's Try Namkeen Combo Pack Of 6 (Crunchy Party Mix Peanut Party Mix Aloo Bhujia),Kurkure Solid Masti Masala Twisteez (61.0 GRAM),0.6472744112849684
Origami Luncheon Tissue Paper Napkins - 32 X 32 cm - 50 Serviettes,MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,0.6472183846095798
Chheda's Yellow Banana Chips (170.0 GRAM),MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,0.6467865108304801
RiteBite Max Protein 10g Protein Bar Choco Almond,Cheetos Cheese Puffs (28.0 GRAM),0.6466011737657014
Chheda's Yellow Banana Chips (170.0 GRAM),Kurkure Solid Masti Masala Twisteez (61.0 GRAM),0.6462542782490583
RiteBite Max Protein 10g Protein Bar Choco Almond,Haldiram's Moong Dal,0.6461795639490551
Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.6445245230335221
Cheetos Masala Balls (28.0 GRAM),Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,0.6442338037674085
Haldiram's Moong Dal,Max Protein Choco Chips Flavoured Biscuits | Maida-free,0.6433675080953656
YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,RiteBite Max Protein 10g Protein Bar Choco Almond,0.6424344415420942
YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,0.642411368778252
Cheetos Masala Balls (28.0 GRAM),Kurkure Green Chutney Style (68.0 GRAM),0.6416346938078791
Let's Try Salted Peanuts,MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,0.6407698921250803
Chheda's Yellow Banana Chips (170.0 GRAM),Kurkure Masala Munch,0.6403869078814779
Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,RiteBite Max Protein 10g Protein Bar Choco Almond,0.6398504257792714
Origami Luncheon Tissue Paper Napkins - 32 X 32 cm - 50 Serviettes,RiteBite Max Protein 10g Protein Bar Choco Almond,0.637355233608924
YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,Kurkure Masala Munch,0.6361083905991576
Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,Haldiram's Moong Dal,0.6335004571097946
Cheetos Cheese Puffs (28.0 GRAM),Let's Try Salted Peanuts,0.6325240452903698
Kurkure Green Chutney Style (68.0 GRAM),Cheetos Masala Balls (28.0 GRAM),0.6312170068471694
Max Protein Choco Chips Flavoured Biscuits | Maida-free,Haldiram's Moong Dal,0.6304687196004701
Cheetos Cheese Puffs (28.0 GRAM),Kurkure Masala Munch,0.6296152703807063
Kurkure Solid Masti Masala Twisteez (61.0 GRAM),Haldiram's Moong Dal,0.6293896777820831
Cheetos Masala Balls (28.0 GRAM),Cheetos Cheese Puffs (28.0 GRAM),0.6264708374189929
Haldiram's Moong Dal,Let's Try Salted Peanuts,0.623152938912062
Cheetos Masala Balls (28.0 GRAM),RiteBite Max Protein 10g Protein Bar Choco Almond,0.6226554602233987
Max Protein Choco Chips Flavoured Biscuits | Maida-free,MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,0.6219383029147797
Haldiram's Masala Tasty Nuts (200.0 GRAM),Max Protein Choco Chips Flavoured Biscuits | Maida-free,0.6214833195807228
BAY6 Dishwashbar,MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,0.6206122857461536
Max Protein Choco Chips Flavoured Biscuits | Maida-free,Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,0.6191709282698104
BAY6 Dishwashbar,Kurkure Solid Masti Masala Twisteez (61.0 GRAM),0.6185462846745244
Haldiram's Moong Dal,Haldiram's Bhujia Sev (200.0 GRAM),0.618408436471938
Kurkure Solid Masti Masala Twisteez (61.0 GRAM),Cheetos Cheese Puffs (28.0 GRAM),0.6174938894945207
Aashirvaad 100% Chana Dal Besan (500.0 GRAM),RiteBite Max Protein 10g Protein Bar Choco Almond,0.6166322551050807
RiteBite Max Protein 10g Protein Bar Choco Almond,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.6133981330036952
Origami Luncheon Tissue Paper Napkins - 32 X 32 cm - 50 Serviettes,Max Protein Choco Chips Flavoured Biscuits | Maida-free,0.6121173332084477
Aashirvaad 100% Chana Dal Besan (500.0 GRAM),Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,0.611246449012089
Max Protein Choco Chips Flavoured Biscuits | Maida-free,Kurkure Solid Masti Masala Twisteez (61.0 GRAM),0.6103371255075014
Haldiram's Masala Tasty Nuts (200.0 GRAM),RiteBite Max Protein 10g Protein Bar Choco Almond,0.6096572497350936
Kurkure Solid Masti Masala Twisteez (61.0 GRAM),Kurkure Green Chutney Style (68.0 GRAM),0.6089351254494619
BAY6 Dishwashbar,Haldiram's Moong Dal,0.6087760580934749
BAY6 Dishwashbar,RiteBite Max Protein 10g Protein Bar Choco Almond,0.6081316001920893
Aashirvaad 100% Chana Dal Besan (500.0 GRAM),Haldiram's Moong Dal,0.6077647622805653
Aashirvaad 100% Chana Dal Besan (500.0 GRAM),Max Protein Choco Chips Flavoured Biscuits | Maida-free,0.6047950351999651
MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,0.6028872148117074
Lay's India's Magic Masala Potato Chips,Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,0.6017262941354835
Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,Max Protein Choco Chips Flavoured Biscuits | Maida-free,0.6017170020670688
Aashirvaad 100% Chana Dal Besan (500.0 GRAM),Kurkure Masala Munch,0.6014420844347106
MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,RiteBite Max Protein 10g Protein Bar Choco Almond,0.6005765236172742
RiteBite Max Protein 10g Protein Bar Choco Almond,Origami Luncheon Tissue Paper Napkins - 32 X 32 cm - 50 Serviettes,0.598493308075971
Kurkure Solid Masti Masala Twisteez (61.0 GRAM),Origami Luncheon Tissue Paper Napkins - 32 X 32 cm - 50 Serviettes,0.598054208070046
Haldiram's Masala Tasty Nuts (200.0 GRAM),Cheetos Cheese Puffs (28.0 GRAM),0.5969391292290627
BAY6 Dishwashbar,Max Protein Choco Chips Flavoured Biscuits | Maida-free,0.5969307496456767
Kurkure Solid Masti Masala Twisteez (61.0 GRAM),Aashirvaad 100% Chana Dal Besan (500.0 GRAM),0.5948375296959468
Aashirvaad 100% Chana Dal Besan (500.0 GRAM),Origami Luncheon Tissue Paper Napkins - 32 X 32 cm - 50 Serviettes,0.5937974839165965
Kurkure Green Chutney Style (68.0 GRAM),RiteBite Max Protein 10g Protein Bar Choco Almond,0.593606293650663
Max Protein Choco Chips Flavoured Biscuits | Maida-free,Cheetos Cheese Puffs (28.0 GRAM),0.5923177266397788
Kurkure Solid Masti Masala Twisteez (61.0 GRAM),Cheetos Masala Balls (28.0 GRAM),0.5914335758212355
Origami Luncheon Tissue Paper Napkins - 32 X 32 cm - 50 Serviettes,Kurkure Green Chutney Style (68.0 GRAM),0.5898984501382236
Origami Luncheon Tissue Paper Napkins - 32 X 32 cm - 50 Serviettes,Aashirvaad 100% Chana Dal Besan (500.0 GRAM),0.5894834126550457
Haldiram's Masala Tasty Nuts (200.0 GRAM),MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,0.5891272482370652
Kurkure Solid Masti Masala Twisteez (61.0 GRAM),Max Protein Choco Chips Flavoured Biscuits | Maida-free,0.588013276410742
RiteBite Max Protein 10g Protein Bar Choco Almond,Chheda's Yellow Banana Chips (170.0 GRAM),0.587069193699846
BAY6 Dishwashbar,Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,0.5868766562696004
Haldiram's Masala Tasty Nuts (200.0 GRAM),YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.586657353751475
Aashirvaad 100% Chana Dal Besan (500.0 GRAM),Cheetos Cheese Puffs (28.0 GRAM),0.5863477744905623
Kurkure Green Chutney Style (68.0 GRAM),Origami Luncheon Tissue Paper Napkins - 32 X 32 cm - 50 Serviettes,0.5859077464900171
Kurkure Green Chutney Style (68.0 GRAM),Lay's India's Magic Masala Potato Chips,0.5853930473906723
Origami Luncheon Tissue Paper Napkins - 32 X 32 cm - 50 Serviettes,Haldiram's Moong Dal,0.5842980465053793
Cheetos Masala Balls (28.0 GRAM),Max Protein Choco Chips Flavoured Biscuits | Maida-free,0.5840271490753324
Kurkure Green Chutney Style (68.0 GRAM),Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,0.5835791899094719
Haldiram's Masala Tasty Nuts (200.0 GRAM),Kurkure Green Chutney Style (68.0 GRAM),0.5827514978066328
Kurkure Green Chutney Style (68.0 GRAM),Cheetos Cheese Puffs (28.0 GRAM),0.5826758886458818
Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,Cheetos Masala Balls (28.0 GRAM),0.582541760462203
Cheetos Masala Balls (28.0 GRAM),Haldiram's Moong Dal,0.5814061575505053
MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,Cheetos Cheese Puffs (28.0 GRAM),0.5796942668143107
Kurkure Green Chutney Style (68.0 GRAM),Max Protein Choco Chips Flavoured Biscuits | Maida-free,0.5795516149015653
Origami Luncheon Tissue Paper Napkins - 32 X 32 cm - 50 Serviettes,Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,0.5791278203904159
RiteBite Max Protein 10g Protein Bar Choco Almond,Cheetos Masala Balls (28.0 GRAM),0.5791144631136784
Cheetos Masala Balls (28.0 GRAM),Lay's India's Magic Masala Potato Chips,0.5780330887498271
Lay's India's Magic Masala Potato Chips,Aashirvaad 100% Chana Dal Besan (500.0 GRAM),0.5774163086647865
Cheetos Masala Balls (28.0 GRAM),Kurkure Masala Munch,0.5764104791358625
MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,Haldiram's Moong Dal,0.5756612906543443
Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,Kurkure Masala Munch,0.5755913563929582
Max Protein Choco Chips Flavoured Biscuits | Maida-free,Origami Luncheon Tissue Paper Napkins - 32 X 32 cm - 50 Serviettes,0.5750394474913033
Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,Chheda's Yellow Banana Chips (170.0 GRAM),0.5744755552812804
BAY6 Dishwashbar,Aashirvaad 100% Chana Dal Besan (500.0 GRAM),0.5727406778157604
Haldiram's Masala Tasty Nuts (200.0 GRAM),Chheda's Yellow Banana Chips (170.0 GRAM),0.5716258687972499
Haldiram's Masala Tasty Nuts (200.0 GRAM),Let's Try Salted Peanuts,0.570954190463342
Haldiram's Masala Tasty Nuts (200.0 GRAM),Haldiram's Bhujia Sev (200.0 GRAM),0.5700255580039274
Lay's India's Magic Masala Potato Chips,RiteBite Max Protein 10g Protein Bar Choco Almond,0.5697072707698745
BAY6 Dishwashbar,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.5687471160098811
BAY6 Dishwashbar,Cheetos Cheese Puffs (28.0 GRAM),0.5648347031042538
Max Protein Choco Chips Flavoured Biscuits | Maida-free,Aashirvaad 100% Chana Dal Besan (500.0 GRAM),0.5640328700764037
Origami Luncheon Tissue Paper Napkins - 32 X 32 cm - 50 Serviettes,Cheetos Cheese Puffs (28.0 GRAM),0.5614298837458488
Lay's India's Magic Masala Potato Chips,Max Protein Choco Chips Flavoured Biscuits | Maida-free,0.5585755717697958
Aashirvaad 100% Chana Dal Besan (500.0 GRAM),Cheetos Masala Balls (28.0 GRAM),0.5584879534058556
BAY6 Dishwashbar,Origami Luncheon Tissue Paper Napkins - 32 X 32 cm - 50 Serviettes,0.5584104632169179
Lay's India's Magic Masala Potato Chips,Kurkure Masala Munch,0.5582551913056335
Max Protein Choco Chips Flavoured Biscuits | Maida-free,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.5541145005145894
MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,Kurkure Green Chutney Style (68.0 GRAM),0.551566509117387
Origami Luncheon Tissue Paper Napkins - 32 X 32 cm - 50 Serviettes,Cheetos Masala Balls (28.0 GRAM),0.5502613215945471
Lay's India's Magic Masala Potato Chips,Cheetos Cheese Puffs (28.0 GRAM),0.5500991236342055
Max Protein Choco Chips Flavoured Biscuits | Maida-free,Kurkure Green Chutney Style (68.0 GRAM),0.5481546418016541
MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,Max Protein Choco Chips Flavoured Biscuits | Maida-free,0.538944910579261
Kurkure Green Chutney Style (68.0 GRAM),Haldiram's Moong Dal,0.5355422703980448
MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.531752011047277
MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,Cheetos Masala Balls (28.0 GRAM),0.528464934534484
MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,Origami Luncheon Tissue Paper Napkins - 32 X 32 cm - 50 Serviettes,0.5268789849188525
