sku1,sku2,association_composite_score
Bingo! Mad Angles Masala Madness Crisps,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.7377802191538779
Haldiram's Panchratan Mixture,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.7376548848772868
Korean Nongshim Shin Ramyun Noodle Soup Veg,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.7372304574406485
Too Yumm! Karare Munchy Masala | Spicy | No Palm Oil Crisps,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.7368038194444444
ZOFF Green Cardamom Whole - Elaichi,Bingo! Mad Angles Masala Madness Crisps,0.7355856519353341
Lay's American Cream & Onion Potato Chips (48.0 GRAM),Daily Good Raw Peanut - Singdana,0.7342557428683918
Let'S Try Roasted Chana (450.0 GRAM),YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.7341965872454196
Bingo! Mad Angles Masala Madness Crisps,Kurkure Masala Munch,0.7335748984515507
Crax Corn Rings Masala Mania Puff Snacks,Cheetos Cheese Puffs (28.0 GRAM),0.7331251774422507
Let'S Try Roasted Chana (450.0 GRAM),Let's Try Namkeen Combo Pack Of 6 (Crunchy Party Mix Peanut Party Mix Aloo Bhujia),0.7324472434647873
Society Natural Tea (250.0 GRAM),Lay's Spanish Tomato Tango Potato Chips,0.7319545604243994
Rajdhani Roasted Chana (200.0 GRAM),YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.7318731803237567
Let's Try Namkeen Combo Pack Of 6 (Crunchy Party Mix Peanut Party Mix Aloo Bhujia),YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.7317394857796132
Kurkure Yummy PuffCorn Yummy Cheese Chips,Kurkure Green Chutney Style (68.0 GRAM),0.7297682095712984
Modern Kitchens Butter Murukku,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.7290830479647512
Let's Try Potato Wafers | Vrat | Fasting Chips,Chheda's Yellow Banana Chips (170.0 GRAM),0.7269961612284069
Haldiram's Mini Bhakarwadi,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.7269644110359048
Lay's Spanish Tomato Tango Potato Chips,Scotch-Brite Scrub Sponge (Pack of 3),0.7265016952906699
Beyond Snack Kerala Banana Chips - Peri Peri (70.0 GRAM),The Theatre Project Gourmet Popcorn - Cheddar Cheese (60.0 GRAM),0.7261680672268909
Let's Try Salted Peanuts,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.722764706148078
Daily Good Tamarind / Imli (200.0 GRAM),Britannia 50-50 Maska Chaska Biscuits Butter Flavoured Crackers | Trans Fat-free,0.7226102569023594
Peppy Cheese Balls (55.0 GRAM),Peppy Tomato Disc (55.0 GRAM),0.7218731175251474
Scotch-Brite Scrub Sponge (Pack of 3),YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.7211837745983458
The Theatre Project Gourmet Popcorn - Cheddar Cheese (60.0 GRAM),YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.7193331727595498
Bingo! Mad Angles Masala Madness Crisps,Cheetos Cheese Puffs (28.0 GRAM),0.7189130708790309
YiPPee! 100% Suji Masala Pasta Treat,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.7172007747858061
Uncle Chipps - Spicy Treat,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.7167978530022185
Crax Corn Rings Masala Mania Puff Snacks,Haldiram's Moong Dal,0.716658413204619
Garden Sabudana Chivda Namkeen,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.7164875933155264
Peppy Tomato Disc (55.0 GRAM),Peppy Cheese Balls (55.0 GRAM),0.7161855741408352
Chheda's Golden Plain Salted Chips (170.0 GRAM),Chheda's Yellow Banana Chips (170.0 GRAM),0.7159957659738259
Crax Corn Rings Masala Mania Puff Snacks,Kurkure Masala Munch,0.7153805225794023
Daily Good Saunf / Fennel,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.714394958758912
Haldiram's Bhujia Sev (200.0 GRAM),YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.7137766783067997
Balaji Simply Salted Chips (135.0 GRAM),Cheetos Cheese Puffs (28.0 GRAM),0.7114855255141699
Crax Corn Rings Masala Mania Puff Snacks,Let's Try Salted Peanuts,0.7113593348450492
Let's Try Potato Wafers | Vrat | Fasting Chips,Chheda's Golden Plain Salted Chips (170.0 GRAM),0.7103275544897226
Daily Good Tamarind / Imli (200.0 GRAM),Britannia Treat Jimjam Naughty Jam Cream Biscuits | Trans Fat-free,0.709015769439913
Lay's Spanish Tomato Tango Potato Chips,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.7051098762469825
Britannia Treat Jimjam Naughty Jam Cream Biscuits | Trans Fat-free,Daily Good Raw Peanut - Singdana,0.70417860969583
Cadbury Oreo Chocolate Flavour Creme Sandwich Biscuit,Britannia 50-50 Maska Chaska Biscuits Butter Flavoured Crackers | Trans Fat-free,0.7033117122990005
Crax Corn Rings Masala Mania Puff Snacks,Kurkure Solid Masti Masala Twisteez (61.0 GRAM),0.7007254817942503
ZOFF Green Cardamom Whole - Elaichi,Chheda's Golden Plain Salted Chips (170.0 GRAM),0.7002213139279851
Lay's American Cream & Onion Potato Chips (48.0 GRAM),Britannia Treat Jimjam Naughty Jam Cream Biscuits | Trans Fat-free,0.6991019900497513
Haldiram's Salted Peanut,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.6984194411222059
Let'S Try Roasted Chana (450.0 GRAM),Palekar Jeeo Butter | Toasted Buns With Jeera And Khari | Trans Fat-free,0.6968152450193406
Let'S Try Roasted Chana (450.0 GRAM),Bingo! Mad Angles Masala Madness Crisps,0.6951923143678236
Haldiram's Lite Chiwda (200.0 GRAM),YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.6947693799782642
Crax Crunchy Pipes Salted Puff Snacks,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.6928054336894577
Daily Good Tamarind / Imli (200.0 GRAM),Daily Good Raw Peanut - Singdana,0.6905497122693361
Peppy Cheese Balls (55.0 GRAM),Chheda's Golden Plain Salted Chips (170.0 GRAM),0.690544302759491
Crax Corn Rings Masala Mania Puff Snacks,MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,0.6894947305028607
Lay's Spanish Tomato Tango Potato Chips,Society Natural Tea (250.0 GRAM),0.6891543521411342
"Maggi Nutri-licious Masala Veg Atta Noodles, Instant Noodles",YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.6889456419606479
Peppy Tomato Disc (55.0 GRAM),Let'S Try Roasted Chana (450.0 GRAM),0.6884269992200696
Daily Good Tamarind / Imli (200.0 GRAM),Kurkure Green Chutney Style (68.0 GRAM),0.6875831326129432
Bauli Moonfils Croissants Choco Cream (Egg) (50.0 GRAM),YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.6861424418386562
Daily Good Tamarind / Imli (200.0 GRAM),Catch Jeera Whole (100.0 GRAM),0.6860395005489037
Bingo! Mad Angles Masala Madness Crisps,Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,0.6858869007754049
Chheda's Golden Plain Salted Chips (170.0 GRAM),YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.6856791873219478
Society Natural Tea (250.0 GRAM),Haldiram's Bhujia Sev (200.0 GRAM),0.6848857881713829
Daily Good Raw Peanut - Singdana,Britannia Treat Jimjam Naughty Jam Cream Biscuits | Trans Fat-free,0.6845179856115109
Britannia Treat Jimjam Naughty Jam Cream Biscuits | Trans Fat-free,Daily Good Tamarind / Imli (200.0 GRAM),0.6842484434681859
Bingo! Mad Angles Masala Madness Crisps,Haldiram's Moong Dal,0.6840004930553427
Britannia Treat Jimjam Naughty Jam Cream Biscuits | Trans Fat-free,Britannia 50-50 Maska Chaska Biscuits Butter Flavoured Crackers | Trans Fat-free,0.682563199420521
Let'S Try Roasted Chana (450.0 GRAM),Cheetos Cheese Puffs (28.0 GRAM),0.6821724829236596
Haldiram's Bhujia Sev (200.0 GRAM),Cheetos Cheese Puffs (28.0 GRAM),0.6809918979385976
Palekar Jeeo Butter | Toasted Buns With Jeera And Khari | Trans Fat-free,Let's Try Namkeen Combo Pack Of 6 (Crunchy Party Mix Peanut Party Mix Aloo Bhujia),0.6805085910652922
Daily Good Tamarind / Imli (200.0 GRAM),Daily Good Cashew | W320 (100.0 GRAM),0.6802839927277121
Let's Try Potato Wafers | Vrat | Fasting Chips,The Theatre Project Gourmet Popcorn - Cheddar Cheese (60.0 GRAM),0.6786241140090074
Cadbury Oreo Chocolate Flavour Creme Sandwich Biscuit,Kurkure Green Chutney Style (68.0 GRAM),0.677899701489804
Peppy Tomato Disc (55.0 GRAM),Palekar Jeeo Butter | Toasted Buns With Jeera And Khari | Trans Fat-free,0.6774419318080644
Bingo! Mad Angles Masala Madness Crisps,Palekar Jeeo Butter | Toasted Buns With Jeera And Khari | Trans Fat-free,0.6767409539477899
Britannia 50-50 Maska Chaska Biscuits Butter Flavoured Crackers | Trans Fat-free,Kurkure Solid Masti Masala Twisteez (61.0 GRAM),0.6757705435065274
Let's Try Potato Wafers | Vrat | Fasting Chips,Cheetos Cheese Puffs (28.0 GRAM),0.6751072983474556
ZOFF Green Cardamom Whole - Elaichi,Chheda's Yellow Banana Chips (170.0 GRAM),0.6740658280922431
Let'S Try Roasted Chana (450.0 GRAM),Let's Try Salted Peanuts,0.6740389863547759
Bingo! Mad Angles Masala Madness Crisps,Let's Try Salted Peanuts,0.6740075167785236
Britannia Treat Jimjam Naughty Jam Cream Biscuits | Trans Fat-free,Kurkure Yummy PuffCorn Yummy Cheese Chips,0.6735562310030395
Bingo! Mad Angles Masala Madness Crisps,Let's Try Namkeen Combo Pack Of 6 (Crunchy Party Mix Peanut Party Mix Aloo Bhujia),0.6706575529168819
Society Natural Tea (250.0 GRAM),Palekar Jeeo Butter | Toasted Buns With Jeera And Khari | Trans Fat-free,0.6706343254087874
Lay's American Cream & Onion Potato Chips (48.0 GRAM),Britannia 50-50 Maska Chaska Biscuits Butter Flavoured Crackers | Trans Fat-free,0.6691877208977735
Bingo! Mad Angles Masala Madness Crisps,Chheda's Yellow Banana Chips (170.0 GRAM),0.6690918717375092
Lay's American Cream & Onion Potato Chips (48.0 GRAM),Catch Jeera Whole (100.0 GRAM),0.668664272974749
Peppy Tomato Disc (55.0 GRAM),Cheetos Cheese Puffs (28.0 GRAM),0.6685895104138835
Society Natural Tea (250.0 GRAM),Cheetos Cheese Puffs (28.0 GRAM),0.6683212649962756
Bingo! Mad Angles Masala Madness Crisps,Chheda's Golden Plain Salted Chips (170.0 GRAM),0.6679025993149093
YiPPee! 100% Suji Masala Pasta Treat,Chheda's Yellow Banana Chips (170.0 GRAM),0.667114671163575
Garden Sabudana Chivda Namkeen,Let's Try Salted Peanuts,0.6660223655913979
Chheda's Golden Plain Salted Chips (170.0 GRAM),Cheetos Cheese Puffs (28.0 GRAM),0.6656441892450102
The Theatre Project Gourmet Popcorn - Cheddar Cheese (60.0 GRAM),Let's Try Namkeen Combo Pack Of 6 (Crunchy Party Mix Peanut Party Mix Aloo Bhujia),0.6656403361344538
The Theatre Project Gourmet Popcorn - Cheddar Cheese (60.0 GRAM),Palekar Jeeo Butter | Toasted Buns With Jeera And Khari | Trans Fat-free,0.665607995011674
Palekar Jeeo Butter | Toasted Buns With Jeera And Khari | Trans Fat-free,Let's Try Salted Peanuts,0.6647335624284079
Let's Try Potato Wafers | Vrat | Fasting Chips,Palekar Jeeo Butter | Toasted Buns With Jeera And Khari | Trans Fat-free,0.6643026634684233
Kurkure Red Chilli Chataka Chips (68.0 GRAM),Kurkure Green Chutney Style (68.0 GRAM),0.6642051818458339
Let's Try Namkeen Combo Pack Of 6 (Crunchy Party Mix Peanut Party Mix Aloo Bhujia),Palekar Jeeo Butter | Toasted Buns With Jeera And Khari | Trans Fat-free,0.6641610211094748
Parle Hide & Seek Chocolate Chip Biscuits | Trans Fat-free,Kurkure Green Chutney Style (68.0 GRAM),0.6636967227952024
Let's Try Potato Wafers | Vrat | Fasting Chips,Let's Try Salted Peanuts,0.6636890595009598
ZOFF Green Cardamom Whole - Elaichi,Cheetos Cheese Puffs (28.0 GRAM),0.6636432121491026
Namaskaram Methi Khakhra,Britannia 50-50 Maska Chaska Biscuits Butter Flavoured Crackers | Trans Fat-free,0.6635399287184249
Society Natural Tea (250.0 GRAM),Let's Try Namkeen Combo Pack Of 6 (Crunchy Party Mix Peanut Party Mix Aloo Bhujia),0.6631616934073075
Let'S Try Roasted Chana (450.0 GRAM),Chheda's Golden Plain Salted Chips (170.0 GRAM),0.6628032779751105
Beyond Snack Kerala Banana Chips - Peri Peri (70.0 GRAM),Let's Try Salted Peanuts,0.6627232653061226
Chheda's Golden Plain Salted Chips (170.0 GRAM),Haldiram's Bhujia Sev (200.0 GRAM),0.6623158265963621
Chheda's Golden Plain Salted Chips (170.0 GRAM),Let's Try Salted Peanuts,0.662005234795997
Peppy Tomato Disc (55.0 GRAM),Chheda's Golden Plain Salted Chips (170.0 GRAM),0.6618925211520599
ZOFF Green Cardamom Whole - Elaichi,Let's Try Salted Peanuts,0.6618742138364779
Peppy Cheese Balls (55.0 GRAM),Haldiram's Moong Dal,0.6605352556424274
Bingo! Original Style Chilli Sprinkled - Flat Cut Spicy Potato Chips Pack for Snacks,Kurkure Green Chutney Style (68.0 GRAM),0.6603666219175437
Lay's American Cream & Onion Potato Chips (48.0 GRAM),Kurkure Green Chutney Style (68.0 GRAM),0.6595269600135466
Palekar Jeeo Butter | Toasted Buns With Jeera And Khari | Trans Fat-free,Cheetos Cheese Puffs (28.0 GRAM),0.6592894141312549
Peppy Cheese Balls (55.0 GRAM),Let's Try Salted Peanuts,0.6580860625331213
Garden Sabudana Chivda Namkeen,Palekar Jeeo Butter | Toasted Buns With Jeera And Khari | Trans Fat-free,0.6565434036630577
Mysore Sandal Soap,Cheetos Cheese Puffs (28.0 GRAM),0.6559370301391299
Kurkure Yummy PuffCorn Yummy Cheese Chips,Kurkure Solid Masti Masala Twisteez (61.0 GRAM),0.6550713795770329
Peppy Tomato Disc (55.0 GRAM),Let's Try Namkeen Combo Pack Of 6 (Crunchy Party Mix Peanut Party Mix Aloo Bhujia),0.654769359174993
ZOFF Green Cardamom Whole - Elaichi,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.6528430717461844
Let'S Try Roasted Chana (450.0 GRAM),Haldiram's Moong Dal,0.652416265874676
Beyond Snack Kerala Banana Chips - Peri Peri (70.0 GRAM),Palekar Jeeo Butter | Toasted Buns With Jeera And Khari | Trans Fat-free,0.6515103349931037
Daily Good Raw Peanut - Singdana,Bingo! Original Style Chilli Sprinkled - Flat Cut Spicy Potato Chips Pack for Snacks,0.6504517985611511
Garden Sabudana Chivda Namkeen,The Theatre Project Gourmet Popcorn - Cheddar Cheese (60.0 GRAM),0.6504279569892473
The Theatre Project Gourmet Popcorn - Cheddar Cheese (60.0 GRAM),Let's Try Salted Peanuts,0.6499292250233428
Maggi Masala-ae-Magic Sabzi Masala,Aashirvaad 100% Chana Dal Besan (500.0 GRAM),0.6493273321281994
Palekar Jeeo Butter | Toasted Buns With Jeera And Khari | Trans Fat-free,Haldiram's Moong Dal,0.6487946053979727
Let's Try Salted Peanuts,Chheda's Yellow Banana Chips (170.0 GRAM),0.6486860520094563
YiPPee! 100% Suji Masala Pasta Treat,Cheetos Cheese Puffs (28.0 GRAM),0.6485575857908664
Peppy Cheese Balls (55.0 GRAM),Cheetos Cheese Puffs (28.0 GRAM),0.648152768622281
Chheda's Golden Plain Salted Chips (170.0 GRAM),Haldiram's Moong Dal,0.6478880675100739
Palekar Jeeo Butter | Toasted Buns With Jeera And Khari | Trans Fat-free,Haldiram's Bhujia Sev (200.0 GRAM),0.6478323143906772
Daily Good Raw Peanut - Singdana,Daily Good Tamarind / Imli (200.0 GRAM),0.6478208284921818
Chheda's Golden Plain Salted Chips (170.0 GRAM),Let's Try Namkeen Combo Pack Of 6 (Crunchy Party Mix Peanut Party Mix Aloo Bhujia),0.647311280866939
Peppy Tomato Disc (55.0 GRAM),Let's Try Salted Peanuts,0.6462188836724049
Lay's American Cream & Onion Potato Chips (48.0 GRAM),Parle Hide & Seek Chocolate Chip Biscuits | Trans Fat-free,0.6461884111139001
Daily Good Raw Peanut - Singdana,Lay's American Cream & Onion Potato Chips (48.0 GRAM),0.6461595332689074
Garden Sabudana Chivda Namkeen,Let's Try Namkeen Combo Pack Of 6 (Crunchy Party Mix Peanut Party Mix Aloo Bhujia),0.6453517948717948
"Maggi Nutri-licious Masala Veg Atta Noodles, Instant Noodles",Palekar Jeeo Butter | Toasted Buns With Jeera And Khari | Trans Fat-free,0.6440096613980553
Peppy Cheese Balls (55.0 GRAM),Palekar Jeeo Butter | Toasted Buns With Jeera And Khari | Trans Fat-free,0.6438642790759225
"Uncle Chipps Potato Chips, Plain Salted Flavour, Crispy Chips & Snacks (48.0 GRAM)",Aashirvaad 100% Chana Dal Besan (500.0 GRAM),0.643627683579418
Bauli Moonfils Croissants Choco Cream (Egg) (50.0 GRAM),Cheetos Cheese Puffs (28.0 GRAM),0.6434025323910484
Kurkure Red Chilli Chataka Chips (68.0 GRAM),MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,0.6432733301450663
YiPPee! 100% Suji Masala Pasta Treat,Bingo! Mad Angles Masala Madness Crisps,0.6424956694621442
"Maggi Nutri-licious Masala Veg Atta Noodles, Instant Noodles",The Theatre Project Gourmet Popcorn - Cheddar Cheese (60.0 GRAM),0.6424437305367848
Britannia Treat Jimjam Naughty Jam Cream Biscuits | Trans Fat-free,Kurkure Green Chutney Style (68.0 GRAM),0.6419375183709127
ZOFF Green Cardamom Whole - Elaichi,Haldiram's Moong Dal,0.6415399404573868
Bauli Moonfils Croissants Choco Cream (Egg) (50.0 GRAM),Haldiram's Moong Dal,0.6415162649943618
Kurkure Red Chilli Chataka Chips (68.0 GRAM),Chheda's Yellow Banana Chips (170.0 GRAM),0.6412952380952381
Mysore Sandal Soap,Aashirvaad 100% Chana Dal Besan (500.0 GRAM),0.6407912807474572
Let's Try Salted Peanuts,Haldiram's Bhujia Sev (200.0 GRAM),0.6399927017290524
MAGGI Pazzta Instant Pasta - Cheese Macaroni,Catch Jeera Whole (100.0 GRAM),0.639886953201921
Peppy Cheese Balls (55.0 GRAM),Let's Try Namkeen Combo Pack Of 6 (Crunchy Party Mix Peanut Party Mix Aloo Bhujia),0.6393468509233216
Daily Good Cashew | W320 (100.0 GRAM),Daily Good Tamarind / Imli (200.0 GRAM),0.6391549206035341
YiPPee! 100% Suji Masala Pasta Treat,Let's Try Salted Peanuts,0.6388816188870152
Haldiram's Bhujia Sev (200.0 GRAM),Let's Try Salted Peanuts,0.6387722870272181
Let's Try Salted Peanuts,Cheetos Cheese Puffs (28.0 GRAM),0.6387548088565993
Peppy Tomato Disc (55.0 GRAM),The Theatre Project Gourmet Popcorn - Cheddar Cheese (60.0 GRAM),0.6381591743635379
Daily Good Tamarind / Imli (200.0 GRAM),Parle Hide & Seek Chocolate Chip Biscuits | Trans Fat-free,0.6378679902950799
Britannia 50-50 Maska Chaska Biscuits Butter Flavoured Crackers | Trans Fat-free,Kurkure Green Chutney Style (68.0 GRAM),0.6377799404015441
Let's Try Salted Peanuts,Palekar Jeeo Butter | Toasted Buns With Jeera And Khari | Trans Fat-free,0.6363698861836173
"Uncle Chipps Potato Chips, Plain Salted Flavour, Crispy Chips & Snacks (48.0 GRAM)",Kurkure Solid Masti Masala Twisteez (61.0 GRAM),0.6354676574800275
Society Natural Tea (250.0 GRAM),Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,0.6353971838338037
Britannia Good Day Cashew Dry Fruit Biscuits| Trans Fat-free,Kurkure Green Chutney Style (68.0 GRAM),0.6351296809525421
Nestle Milkmaid Partly Skimmed Sweetened Condensed Milk,MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,0.6342790875556706
Garden Sabudana Chivda Namkeen,Haldiram's Moong Dal,0.63289457783015
Britannia Treat Jimjam Naughty Jam Cream Biscuits | Trans Fat-free,Lay's American Cream & Onion Potato Chips (48.0 GRAM),0.6328938967775106
Scotch-Brite Scrub Sponge (Pack of 3),Let's Try Namkeen Combo Pack Of 6 (Crunchy Party Mix Peanut Party Mix Aloo Bhujia),0.6309158438576349
Let's Try Salted Peanuts,Chheda's Golden Plain Salted Chips (170.0 GRAM),0.6308067678901939
Britannia Treat Jimjam Naughty Jam Cream Biscuits | Trans Fat-free,Catch Jeera Whole (100.0 GRAM),0.6306902181185602
Sunfeast Dark Fantasy Vanilla Cream Dark Crunchy Biscuits | Artificial Colour-free,Aashirvaad 100% Chana Dal Besan (500.0 GRAM),0.6306626072035441
ZOFF Green Cardamom Whole - Elaichi,Let's Try Namkeen Combo Pack Of 6 (Crunchy Party Mix Peanut Party Mix Aloo Bhujia),0.6303939235607161
Let's Try Salted Peanuts,Haldiram's Moong Dal,0.6299394043416777
Haldiram's Bhujia Sev (200.0 GRAM),Chheda's Golden Plain Salted Chips (170.0 GRAM),0.6298992601372946
YiPPee! 100% Suji Masala Pasta Treat,Chheda's Golden Plain Salted Chips (170.0 GRAM),0.6293264373814597
Peppy Cheese Balls (55.0 GRAM),RiteBite Max Protein 10g Protein Bar Choco Almond,0.6292697434412906
Beyond Snack Kerala Banana Chips - Peri Peri (70.0 GRAM),Haldiram's Bhujia Sev (200.0 GRAM),0.6291917790233803
Let's Try Namkeen Combo Pack Of 6 (Crunchy Party Mix Peanut Party Mix Aloo Bhujia),Chheda's Golden Plain Salted Chips (170.0 GRAM),0.6288192878714818
Haldiram's Bhujia Sev (200.0 GRAM),Chheda's Yellow Banana Chips (170.0 GRAM),0.6287708259691293
Britannia 50-50 Maska Chaska Biscuits Butter Flavoured Crackers | Trans Fat-free,MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,0.6285980943972336
Kurkure Solid Masti Masala Twisteez (61.0 GRAM),MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,0.6285392692271751
Garden Sabudana Chivda Namkeen,Haldiram's Bhujia Sev (200.0 GRAM),0.6280385682847012
Peppy Tomato Disc (55.0 GRAM),Haldiram's Moong Dal,0.6279692410055349
Bauli Moonfils Croissants Choco Cream (Egg) (50.0 GRAM),Chheda's Yellow Banana Chips (170.0 GRAM),0.6278877110325873
Catch Jeera Whole (100.0 GRAM),Britannia 50-50 Maska Chaska Biscuits Butter Flavoured Crackers | Trans Fat-free,0.6274536107621569
Chheda's Golden Plain Salted Chips (170.0 GRAM),RiteBite Max Protein 10g Protein Bar Choco Almond,0.627312167158969
Let's Try Potato Wafers | Vrat | Fasting Chips,Haldiram's Moong Dal,0.6270625879475037
Chheda's Golden Plain Salted Chips (170.0 GRAM),Palekar Jeeo Butter | Toasted Buns With Jeera And Khari | Trans Fat-free,0.6263258282210211
Palekar Jeeo Butter | Toasted Buns With Jeera And Khari | Trans Fat-free,Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,0.6249372558984501
Lay's Spanish Tomato Tango Potato Chips,The Theatre Project Gourmet Popcorn - Cheddar Cheese (60.0 GRAM),0.6247587519025877
Let's Try Namkeen Combo Pack Of 6 (Crunchy Party Mix Peanut Party Mix Aloo Bhujia),Cheetos Cheese Puffs (28.0 GRAM),0.6246747074064147
Catch Jeera Whole (100.0 GRAM),Kurkure Green Chutney Style (68.0 GRAM),0.6242373219983078
Haldiram's Bhujia Sev (200.0 GRAM),Haldiram's Moong Dal,0.6241696260679104
Let's Try Potato Wafers | Vrat | Fasting Chips,Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,0.6239810810435693
Cadbury Oreo Chocolate Flavour Creme Sandwich Biscuit,Aashirvaad 100% Chana Dal Besan (500.0 GRAM),0.6237543053853126
Let'S Try Roasted Chana (450.0 GRAM),Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,0.6235993581392769
Chheda's Salt & Pepper Banana Chips,Chheda's Yellow Banana Chips (170.0 GRAM),0.6234814814814815
Palekar Jeeo Butter | Toasted Buns With Jeera And Khari | Trans Fat-free,Chheda's Golden Plain Salted Chips (170.0 GRAM),0.6234092309971455
Aashirvaad Jeera (100.0 GRAM),Haldiram's Moong Dal,0.622815860992138
Daily Good Cashew | W320 (100.0 GRAM),Cadbury Oreo Chocolate Flavour Creme Sandwich Biscuit,0.622721908349027
Mysore Sandal Soap,Haldiram's Moong Dal,0.6221823766794249
"Maggi Nutri-licious Masala Veg Atta Noodles, Instant Noodles",Let's Try Namkeen Combo Pack Of 6 (Crunchy Party Mix Peanut Party Mix Aloo Bhujia),0.6215568110483365
Catch Jeera Whole (100.0 GRAM),Daily Good Tamarind / Imli (200.0 GRAM),0.6215460236358387
Lay's American Cream & Onion Potato Chips (48.0 GRAM),Lay's India's Magic Masala Potato Chips,0.6203298169981601
