sku1,sku2,association_composite_score
Britannia The Original Bourbon | Creme Biscuit with Chocolate | Chocolatey Indulgence in every layer,Catch Jeera Whole,0.682550368234335
Catch Coriander Powder,Rajdhani Moong Chilka Dal (500.0 GRAM),0.680174930863721
Maggi Masala-ae-Magic Sabzi Masala,Parle Hide & Seek Chocolate Biscuits | Rich & Crunchy,0.6799837298858824
Catch Turmeric Powder/Haldi,Britannia The Original Bourbon | Creme Biscuit with Chocolate | Chocolatey Indulgence in every layer,0.6788262694013343
Parle Hide & Seek Chocolate Biscuits | Rich & Crunchy,Maggi Masala-ae-Magic Sabzi Masala,0.6776395489702729
Parle Hide & Seek Chocolate Biscuits | Rich & Crunchy,Tata Tea Premium Desh Ki Chai Black Tea,0.67713876609734
Maggi Masala-ae-Magic Sabzi Masala,Britannia Gobbles Bar Cake Fruity Fun | Bakery Delight,0.6751094958531358
Bevzilla Assorted Instant Coffee Powder Sachets,Britannia Pure Magic Choco Stars | Chunky Choco Topped Cookie,0.672211105980538
Catch Compounded Hing,Catch Super Garam Masala,0.6704997429793936
Parle Hide & Seek Chocolate Biscuits | Rich & Crunchy,Catch Turmeric Powder/Haldi,0.6694760020910551
Catch Super Garam Masala,"Maggi Nutri-licious Masala Veg Atta Noodles, Instant Noodles",0.6680159877150054
Bevzilla Assorted Instant Coffee Powder Sachets,Tata Tea Premium Desh Ki Chai Black Tea,0.6672761540235128
Catch Super Garam Masala,Tata Tea Agni Tea,0.6671743960998769
Catch Red Chilli Powder,Catch Coriander Powder,0.667027735498055
Kinder Schoko-Bons Crispy | Chocolate | Milky & Cocoa Filling,Catch Super Garam Masala,0.666696837666501
Britannia Gobbles Bar Cake Fruity Fun | Bakery Delight,Nutraj Classic Green Cardamom (Elaichi) - Pouch,0.6654738544784469
Rajdhani Moong Chilka Dal (500.0 GRAM),Catch Coriander Powder,0.6634143674834393
Nutraj Classic Green Cardamom (Elaichi) - Pouch,"Maggi Nutri-licious Masala Veg Atta Noodles, Instant Noodles",0.6613119914065363
Catch Coriander Powder,Britannia Gobbles Bar Cake Fruity Fun | Bakery Delight,0.6607813292744799
Catch Jeera Whole,"Maggi Nutri-licious Masala Veg Atta Noodles, Instant Noodles",0.6602161329509076
Britannia Pure Magic Choco Stars | Chunky Choco Topped Cookie,Nutraj Classic Green Cardamom (Elaichi) - Pouch,0.6599717761124478
Britannia Gobbles Bar Cake Fruity Fun | Bakery Delight,Catch Jeera Whole,0.6599511650043455
Kinder Schoko-Bons Crispy | Chocolate | Milky & Cocoa Filling,"Maggi Nutri-licious Masala Veg Atta Noodles, Instant Noodles",0.6593838248856377
Britannia The Original Bourbon | Creme Biscuit with Chocolate | Chocolatey Indulgence in every layer,Catch Turmeric Powder/Haldi,0.6585145112117473
Brooke Bond Red Label Tea,"Maggi Nutri-licious Masala Veg Atta Noodles, Instant Noodles",0.6568587120031253
Nutraj Classic Green Cardamom (Elaichi) - Pouch,Catch Super Garam Masala,0.6565002977963073
Bevzilla Assorted Instant Coffee Powder Sachets,Tata Tea Agni Tea,0.656445687122289
Bevzilla Assorted Instant Coffee Powder Sachets,Britannia The Original Bourbon | Creme Biscuit with Chocolate | Chocolatey Indulgence in every layer,0.656348578361555
Britannia Gobbles Bar Cake Fruity Fun | Bakery Delight,Catch Turmeric Powder/Haldi,0.6548122528005411
Rajdhani Moong Chilka Dal (500.0 GRAM),Tata Tea Premium Desh Ki Chai Black Tea,0.6547794109100883
Kinder Schoko-Bons Crispy | Chocolate | Milky & Cocoa Filling,Tata Tea Agni Tea,0.654702308888579
Britannia Pure Magic Choco Stars | Chunky Choco Topped Cookie,Bevzilla Assorted Instant Coffee Powder Sachets,0.6544009219021254
Rajdhani Moong Chilka Dal (500.0 GRAM),Tata Tea Agni Tea,0.6543291983974758
Britannia Gobbles Bar Cake Fruity Fun | Bakery Delight,"Maggi Nutri-licious Masala Veg Atta Noodles, Instant Noodles",0.653516992274856
Bevzilla Assorted Instant Coffee Powder Sachets,Parle Hide & Seek Chocolate Biscuits | Rich & Crunchy,0.6518495715971473
Rajdhani Moong Chilka Dal (500.0 GRAM),"Maggi Nutri-licious Masala Veg Atta Noodles, Instant Noodles",0.651334157777163
Catch Turmeric Powder/Haldi,"Maggi Nutri-licious Masala Veg Atta Noodles, Instant Noodles",0.6511608632467379
Parle Hide & Seek Chocolate Biscuits | Rich & Crunchy,Catch Super Garam Masala,0.6505858806990432
Catch Turmeric Powder/Haldi,Britannia Pure Magic Choco Stars | Chunky Choco Topped Cookie,0.6496536863167616
Tata Tea Premium Desh Ki Chai Black Tea,Tata Tea Agni Tea,0.6487749253552191
Britannia Pure Magic Choco Stars | Chunky Choco Topped Cookie,Catch Jeera Whole,0.6455196087956216
Nutraj Classic Green Cardamom (Elaichi) - Pouch,Britannia Pure Magic Choco Stars | Chunky Choco Topped Cookie,0.64515749554988
Catch Compounded Hing,Catch Red Chilli Powder,0.645053382267994
Bevzilla Assorted Instant Coffee Powder Sachets,Catch Turmeric Powder/Haldi,0.644778104635636
Catch Turmeric Powder/Haldi,Bevzilla Assorted Instant Coffee Powder Sachets,0.644778104635636
Britannia Pure Magic Choco Stars | Chunky Choco Topped Cookie,Tata Tea Agni Tea,0.6439932439418099
Rajdhani Moong Chilka Dal (500.0 GRAM),Britannia Gobbles Bar Cake Fruity Fun | Bakery Delight,0.6439127918194095
Tata Tea Agni Tea,"Maggi Nutri-licious Masala Veg Atta Noodles, Instant Noodles",0.6432450599408844
Catch Turmeric Powder/Haldi,Catch Red Chilli Powder,0.6428748555499362
Maggi Masala-ae-Magic Sabzi Masala,Catch Jeera Whole,0.6425999944590943
Britannia The Original Bourbon | Creme Biscuit with Chocolate | Chocolatey Indulgence in every layer,"Maggi Nutri-licious Masala Veg Atta Noodles, Instant Noodles",0.6406565486332751
Brooke Bond Red Label Tea,Catch Compounded Hing,0.6403813980401778
Catch Compounded Hing,Brooke Bond Red Label Tea,0.6403813980401778
Parle Hide & Seek Chocolate Biscuits | Rich & Crunchy,"Maggi Nutri-licious Masala Veg Atta Noodles, Instant Noodles",0.6385883630783779
Tata Tea Agni Tea,Catch Super Garam Masala,0.6377765816381238
Tata Tea Premium Desh Ki Chai Black Tea,Parle Hide & Seek Chocolate Biscuits | Rich & Crunchy,0.6375751060517523
Britannia The Original Bourbon | Creme Biscuit with Chocolate | Chocolatey Indulgence in every layer,Bevzilla Assorted Instant Coffee Powder Sachets,0.6367093949464577
Catch Coriander Powder,Catch Super Garam Masala,0.6362379429260507
Britannia Pure Magic Choco Stars | Chunky Choco Topped Cookie,Maggi Masala-ae-Magic Sabzi Masala,0.6359690986080628
Catch Coriander Powder,Britannia The Original Bourbon | Creme Biscuit with Chocolate | Chocolatey Indulgence in every layer,0.6357190530294909
Catch Jeera Whole,Tata Tea Agni Tea,0.634936456491654
Britannia Gobbles Bar Cake Fruity Fun | Bakery Delight,Maggi Masala-ae-Magic Sabzi Masala,0.6345028000025902
Britannia Pure Magic Choco Stars | Chunky Choco Topped Cookie,Catch Turmeric Powder/Haldi,0.6324411594221881
Britannia Pure Magic Choco Stars | Chunky Choco Topped Cookie,"Maggi Nutri-licious Masala Veg Atta Noodles, Instant Noodles",0.6308624296076758
Brooke Bond Red Label Tea,Catch Red Chilli Powder,0.6301388531982139
Britannia Gobbles Bar Cake Fruity Fun | Bakery Delight,Bevzilla Assorted Instant Coffee Powder Sachets,0.6286197626885196
Rajdhani Moong Chilka Dal (500.0 GRAM),Catch Compounded Hing,0.6242215388173327
Tata Tea Premium Desh Ki Chai Black Tea,"Maggi Nutri-licious Masala Veg Atta Noodles, Instant Noodles",0.6241469923264604
Britannia The Original Bourbon | Creme Biscuit with Chocolate | Chocolatey Indulgence in every layer,Maggi Masala-ae-Magic Sabzi Masala,0.6231813582079562
Maggi Masala-ae-Magic Sabzi Masala,Britannia Pure Magic Choco Stars | Chunky Choco Topped Cookie,0.6227689249215669
Britannia The Original Bourbon | Creme Biscuit with Chocolate | Chocolatey Indulgence in every layer,Nutraj Classic Green Cardamom (Elaichi) - Pouch,0.6221431210901349
Brooke Bond Red Label Tea,Tata Tea Agni Tea,0.6221334779682155
Catch Coriander Powder,Catch Compounded Hing,0.6218024315538266
Britannia The Original Bourbon | Creme Biscuit with Chocolate | Chocolatey Indulgence in every layer,Catch Coriander Powder,0.6200539513080512
Catch Super Garam Masala,Catch Compounded Hing,0.6193447144330608
Catch Jeera Whole,Catch Super Garam Masala,0.6185494547555297
Catch Jeera Whole,Tata Tea Premium Desh Ki Chai Black Tea,0.6169486535553543
Tata Tea Premium Desh Ki Chai Black Tea,Catch Turmeric Powder/Haldi,0.6155347880671523
Tata Tea Agni Tea,Catch Compounded Hing,0.615268402038602
Catch Red Chilli Powder,Catch Jeera Whole,0.61498827594718
Tata Tea Agni Tea,Nutraj Classic Green Cardamom (Elaichi) - Pouch,0.6141583965413846
Catch Red Chilli Powder,Tata Tea Agni Tea,0.612769734294714
Maggi Masala-ae-Magic Sabzi Masala,Britannia The Original Bourbon | Creme Biscuit with Chocolate | Chocolatey Indulgence in every layer,0.6124023987368438
Catch Red Chilli Powder,"Maggi Nutri-licious Masala Veg Atta Noodles, Instant Noodles",0.6106999229795895
Rajdhani Moong Chilka Dal (500.0 GRAM),Catch Turmeric Powder/Haldi,0.61054325542811
Nutraj Classic Green Cardamom (Elaichi) - Pouch,Britannia The Original Bourbon | Creme Biscuit with Chocolate | Chocolatey Indulgence in every layer,0.6103264584021425
Catch Compounded Hing,Rajdhani Moong Chilka Dal (500.0 GRAM),0.6102579593607955
Tata Tea Agni Tea,Tata Tea Premium Desh Ki Chai Black Tea,0.6073729538327656
Kinder Schoko-Bons Crispy | Chocolate | Milky & Cocoa Filling,Tata Tea Premium Desh Ki Chai Black Tea,0.6066472991686884
"Maggi Nutri-licious Masala Veg Atta Noodles, Instant Noodles",Tata Tea Agni Tea,0.6055232636648713
Catch Red Chilli Powder,Catch Compounded Hing,0.6044870042016159
Catch Super Garam Masala,Nutraj Classic Green Cardamom (Elaichi) - Pouch,0.6043263847528291
Brooke Bond Red Label Tea,Catch Super Garam Masala,0.6041865815858272
Tata Tea Premium Desh Ki Chai Black Tea,Rajdhani Moong Chilka Dal (500.0 GRAM),0.6037697384173002
Tata Tea Premium Desh Ki Chai Black Tea,Catch Super Garam Masala,0.603110213336969
Rajdhani Moong Chilka Dal (500.0 GRAM),Britannia Pure Magic Choco Stars | Chunky Choco Topped Cookie,0.602283105022831
"Maggi Nutri-licious Masala Veg Atta Noodles, Instant Noodles",Catch Super Garam Masala,0.601132802801438
Catch Super Garam Masala,Parle Hide & Seek Chocolate Biscuits | Rich & Crunchy,0.5999160804640258
Brooke Bond Red Label Tea,Tata Tea Premium Desh Ki Chai Black Tea,0.5998745223039661
Kinder Schoko-Bons Crispy | Chocolate | Milky & Cocoa Filling,Nutraj Classic Green Cardamom (Elaichi) - Pouch,0.5995170319551484
Catch Jeera Whole,Catch Compounded Hing,0.5975931514744299
Kinder Schoko-Bons Crispy | Chocolate | Milky & Cocoa Filling,Brooke Bond Red Label Tea,0.5975362865822924
Tata Tea Premium Desh Ki Chai Black Tea,Bevzilla Assorted Instant Coffee Powder Sachets,0.5968822187317842
Catch Super Garam Masala,Kinder Schoko-Bons Crispy | Chocolate | Milky & Cocoa Filling,0.5967576137300821
Britannia Gobbles Bar Cake Fruity Fun | Bakery Delight,Tata Tea Agni Tea,0.5965070562430161
Catch Red Chilli Powder,Catch Super Garam Masala,0.5959303298448622
Kinder Schoko-Bons Crispy | Chocolate | Milky & Cocoa Filling,Catch Compounded Hing,0.5933282845641072
Catch Compounded Hing,Catch Coriander Powder,0.5929135426649379
Tata Tea Agni Tea,Catch Coriander Powder,0.5926696456914022
Maggi Masala-ae-Magic Sabzi Masala,Catch Super Garam Masala,0.5917434657007532
Kinder Schoko-Bons Crispy | Chocolate | Milky & Cocoa Filling,Britannia Gobbles Bar Cake Fruity Fun | Bakery Delight,0.5915058673344137
Catch Super Garam Masala,Tata Tea Premium Desh Ki Chai Black Tea,0.5906481913359214
Catch Red Chilli Powder,Brooke Bond Red Label Tea,0.5905104260697868
Nutraj Classic Green Cardamom (Elaichi) - Pouch,Bevzilla Assorted Instant Coffee Powder Sachets,0.5877772357341806
Catch Super Garam Masala,Catch Red Chilli Powder,0.5874054851243654
Maggi Masala-ae-Magic Sabzi Masala,Tata Tea Agni Tea,0.5853858853628625
Catch Compounded Hing,Tata Tea Premium Desh Ki Chai Black Tea,0.5848776592463669
Nutraj Classic Green Cardamom (Elaichi) - Pouch,Kinder Schoko-Bons Crispy | Chocolate | Milky & Cocoa Filling,0.5829542471911608
"Maggi Nutri-licious Masala Veg Atta Noodles, Instant Noodles",Catch Compounded Hing,0.582772790344997
Brooke Bond Red Label Tea,Kinder Schoko-Bons Crispy | Chocolate | Milky & Cocoa Filling,0.5790286293649578
Tata Tea Premium Desh Ki Chai Black Tea,Britannia Gobbles Bar Cake Fruity Fun | Bakery Delight,0.5776860868130054
Tata Tea Agni Tea,Catch Red Chilli Powder,0.577389673179359
Maggi Masala-ae-Magic Sabzi Masala,Tata Tea Premium Desh Ki Chai Black Tea,0.5756959063539593
"Maggi Nutri-licious Masala Veg Atta Noodles, Instant Noodles",Britannia Gobbles Bar Cake Fruity Fun | Bakery Delight,0.574999174781317
Catch Compounded Hing,Kinder Schoko-Bons Crispy | Chocolate | Milky & Cocoa Filling,0.5749509629609793
"Maggi Nutri-licious Masala Veg Atta Noodles, Instant Noodles",Maggi Masala-ae-Magic Sabzi Masala,0.574307922211631
Catch Red Chilli Powder,Catch Turmeric Powder/Haldi,0.5713459630940775
Catch Jeera Whole,Kinder Schoko-Bons Crispy | Chocolate | Milky & Cocoa Filling,0.570074294356221
Catch Super Garam Masala,Britannia Gobbles Bar Cake Fruity Fun | Bakery Delight,0.5688465356362915
Tata Tea Premium Desh Ki Chai Black Tea,Brooke Bond Red Label Tea,0.5657988255776669
Tata Tea Agni Tea,Rajdhani Moong Chilka Dal (500.0 GRAM),0.5648511536584535
Catch Jeera Whole,Brooke Bond Red Label Tea,0.5632183241772283
Maggi Masala-ae-Magic Sabzi Masala,Nutraj Classic Green Cardamom (Elaichi) - Pouch,0.5609163377447566
Tata Tea Agni Tea,Kinder Schoko-Bons Crispy | Chocolate | Milky & Cocoa Filling,0.5601994050877626
Catch Jeera Whole,Parle Hide & Seek Chocolate Biscuits | Rich & Crunchy,0.5588514931073242
Catch Jeera Whole,Britannia Gobbles Bar Cake Fruity Fun | Bakery Delight,0.5575342465753425
Kinder Schoko-Bons Crispy | Chocolate | Milky & Cocoa Filling,Rajdhani Moong Chilka Dal (500.0 GRAM),0.5549814426402278
Catch Red Chilli Powder,Tata Tea Premium Desh Ki Chai Black Tea,0.5501304631441617
"Maggi Nutri-licious Masala Veg Atta Noodles, Instant Noodles",Tata Tea Premium Desh Ki Chai Black Tea,0.5500506067842919
"Maggi Nutri-licious Masala Veg Atta Noodles, Instant Noodles",Bevzilla Assorted Instant Coffee Powder Sachets,0.5491316412332413
"Maggi Nutri-licious Masala Veg Atta Noodles, Instant Noodles",Catch Coriander Powder,0.5489533170734688
Catch Jeera Whole,Rajdhani Moong Chilka Dal (500.0 GRAM),0.548789789210395
"Maggi Nutri-licious Masala Veg Atta Noodles, Instant Noodles",Nutraj Classic Green Cardamom (Elaichi) - Pouch,0.5478057631034936
Brooke Bond Red Label Tea,Catch Coriander Powder,0.5431585600636843
Brooke Bond Red Label Tea,Bevzilla Assorted Instant Coffee Powder Sachets,0.537947636023671
Catch Red Chilli Powder,Nutraj Classic Green Cardamom (Elaichi) - Pouch,0.5258590666357092
