sku1,sku2,association_composite_score
Bhagirathi Jowar Atta (500.0 GRAM),Society Natural Tea (250.0 GRAM),0.6375986261951174
Haldirams Soya Sticks,Tata Sampann 100% Chana Dal Fine Besan,0.6349279869428086
Heka Bites Roasted Jowar Puffs Majestic Masala - Low Calorie & Healthy Snacks,Maggi Special Masala Instant Noodles,0.6346097473416562
Heka Bites Roasted Jowar Puffs Majestic Masala - Low Calorie & Healthy Snacks,Haldiram's Salted Peanut,0.6327483127354337
Let's Try Soya Sticks (160.0 GRAM),Society Natural Tea (250.0 GRAM),0.6319159289919525
Bhagirathi Jowar Atta (500.0 GRAM),ACT II Ready to Eat Caramel Popcorn - Classic Caramel Bliss (35.0 GRAM),0.6316827163765939
Crax Corn Rings Masala Mania Puff Snacks,Chheda's Yellow Banana Chips (170.0 GRAM),0.6312133318936041
The Healthy Binge Quinoa Baked Chips Smokey Bbq -High Protein And Fibre (40.0 GRAM),Crax Crunchy Pipes Salted Puff Snacks,0.6305875429574404
Britannia Nutrichoice High-Fibre Digestive Biscuits,Maggi Special Masala Instant Noodles,0.6295134249328092
Parle Melody Chocolaty Toffee (176.0 GRAM),"Ritebite Max Protein Peri Peri 10G Multigrain Protein Chips, Healthy Snacks & Munchies",0.6274136693684566
Too Yumm! Karare Chilli Achari Flavour | Tangy | No Palm Oil Crisps,Uncle Chipps - Spicy Treat,0.6270733012306046
Piknik Classic Tomato Chilli,Kotton Multipurpose Napkin | 100% Virgin Pulp-Paper | 25 cm X 25 cm | 100Pcs,0.626318256610416
Haldiram Aloo Bhujia ,Everest Chhole Masala,0.6260626896015469
Parle Hide & Seek Milano Chocolate Flavoured Biscuits,"Ritebite Max Protein Peri Peri 10G Multigrain Protein Chips, Healthy Snacks & Munchies",0.6253113079857266
Daily Good Till - Sesame White (100.0 GRAM),Haldirams Namkeen - Khara Boondi,0.6227534218012927
Britannia Nutrichoice High-Fibre Digestive Biscuits,Heka Bites Roasted Jowar Puffs Majestic Masala - Low Calorie & Healthy Snacks,0.621787892670745
"Ritebite Max Protein Peri Peri 10G Multigrain Protein Chips, Healthy Snacks & Munchies",Parle Melody Chocolaty Toffee (176.0 GRAM),0.6212301587301587
Piknik Classic Tomato Chilli,Crax Crunchy Pipes Salted Puff Snacks,0.6197774707924557
Let's Try Soya Sticks (160.0 GRAM),Let's Try Lite Snacks Sticks | Vrat | Fasting Special,0.6197494772988508
Too Yumm! Noodles Masala | Spicy No Palm Oil Crisps (67.0 GRAM),ACT II Ready to Eat Popcorn - Sour Cream & Cheese Popcorn (50.0 GRAM),0.6188180415725326
Let's Try Lite Snacks Sticks | Vrat | Fasting Special,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.615977439286782
Lay's India's Magic Masala Potato Chips (67.0 GRAM),YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.6148479043334
Lay's American Cream & Onion Potato Chips,Lay's India's Magic Masala Potato Chips (67.0 GRAM),0.6147912011793275
Daily Good Till - Sesame White (100.0 GRAM),Daily Good Chilli With Stem / Guntur With Stem,0.6136735263619686
Heka Bites Roasted Jowar Puffs Majestic Masala - Low Calorie & Healthy Snacks,Crax Crunchy Pipes Salted Puff Snacks,0.6136002866981787
Daily Good Sooji / Rava (1.0 KILOGRAM),Parle Krack Jack Sweet and Salty Plain Crackers | Artificial Colour-free,0.6127011998829381
Chheda's Farali Potato Chivda (170.0 GRAM),Daily Good Raw Peanut - Singdana,0.6125844459695651
Daily Good Till - Sesame White (100.0 GRAM),YiPPee! 100% Suji Cheese Pasta Treat,0.6122109666498277
Let's Try Soya Sticks (160.0 GRAM),YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.6120463317540874
Lay's Potato Chips - Chile Lemon Flavour,Kurkure Yummy PuffCorn Yummy Cheese Chips,0.6117797774204063
"Ritebite Max Protein Peri Peri 10G Multigrain Protein Chips, Healthy Snacks & Munchies",Lal Sweets Motichoor Laddu,0.6110831093189963
Lay's Potato Chips - Chile Lemon Flavour,Sunfeast Dark Fantasy Choco Centre Fills | Preservative-free,0.6108872803078665
Lets Try Lite Mixture (180.0 GRAM),Society Natural Tea (250.0 GRAM),0.6095282464255211
Bhagirathi Jowar Atta (500.0 GRAM),Too Yumm! Noodles Masala | Spicy No Palm Oil Crisps (67.0 GRAM),0.6090919629517679
Bhagirathi Jowar Atta (500.0 GRAM),YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.6090194342826607
Everest Coriander Powder (100.0 GRAM),Haldiram Aloo Bhujia ,0.6082551383064745
Let's Try Kerala Garlic Mix (180.0 GRAM),Bhagirathi Jowar Atta (500.0 GRAM),0.6074248898349969
Haldiram Aloo Bhujia ,Everest Coriander Powder (100.0 GRAM),0.6068335245115555
Britannia Nutrichoice High-Fibre Digestive Biscuits,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.6066939730784853
Britannia Nutrichoice High-Fibre Digestive Biscuits,Colombian Brew Original Instant Coffee Sachets | 40 Sachets,0.606341958396753
Crax Corn Rings Masala Mania Puff Snacks,Chheda's Golden Plain Salted Chips (170.0 GRAM),0.6056635227865845
Lay's India's Magic Masala Potato Chips (67.0 GRAM),Britannia Marie Gold Biscuits Plain | Trans Fat-free,0.605097511732979
Haldirams Namkeen - Mini Samosa,Haldiram's Mini Bhakarwadi,0.603746172271063
Heka Bites Roasted Jowar Puffs Majestic Masala - Low Calorie & Healthy Snacks,Colombian Brew Original Instant Coffee Sachets | 40 Sachets,0.6035477558234961
Haldirams Soya Sticks,Daily Good Chilli With Stem / Guntur With Stem,0.6029597862767154
Let's Try Lite Snacks Sticks | Vrat | Fasting Special,Society Natural Tea (250.0 GRAM),0.6015370913802311
Lal Sweets Motichoor Laddu,Om Shanthi Havan Samagri | Cycle,0.6004800307219663
Lal Sweets Motichoor Laddu,Parle Melody Chocolaty Toffee (176.0 GRAM),0.5998975934459806
"Ritebite Max Protein Peri Peri 10G Multigrain Protein Chips, Healthy Snacks & Munchies",Haldiram Aloo Bhujia ,0.59980715027444
Britannia Nutrichoice High-Fibre Digestive Biscuits,Crax Crunchy Pipes Salted Puff Snacks,0.5996745295733614
Parle Hide & Seek Milano Chocolate Flavoured Biscuits,Kotton Multipurpose Napkin | 100% Virgin Pulp-Paper | 25 cm X 25 cm | 100Pcs,0.5995850394559326
"Ritebite Max Protein Peri Peri 10G Multigrain Protein Chips, Healthy Snacks & Munchies",Piknik Classic Tomato Chilli,0.5994434310462537
Britannia Nutrichoice High-Fibre Digestive Biscuits,Britannia Marie Gold Biscuits Plain | Trans Fat-free,0.598833441129706
Kurkure Playz Puffcorn Yummy Cheese,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.5987100143919823
Orbit Sugar Free Spearmint Chewing Gum Tube (19800.0 MILLIGRAM),YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.5981393485285914
Parle Hide & Seek Milano Chocolate Flavoured Biscuits,Piknik Classic Tomato Chilli,0.5976839447957228
Haldirams Soya Sticks,MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,0.5975047979629724
Let's Try Soya Sticks (160.0 GRAM),Lets Try Lite Mixture (180.0 GRAM),0.5971889499081509
Pintola High Protein Oats Dark Chocolate With Almonds Raisin Pumpkin And Chia Seeds,Society Natural Tea (250.0 GRAM),0.5969673411924874
Lay's Potato Chips - Chile Lemon Flavour,MAGGI Pazzta Instant Pasta - Cheese Macaroni,0.5962814581912913
Orbit Sugar Free Spearmint Chewing Gum Tube (19800.0 MILLIGRAM),Crax Crunchy Pipes Salted Puff Snacks,0.5957550882036009
Yu 100% Whole Wheat Hakka Noodles,Haldiram's Mini Bhakarwadi,0.595401882296706
Haldiram Aloo Bhujia ,"Paper Boat Mango | Juicy Sips, Chewy Bites | Refreshing Summer Juice Drink",0.5952553225088649
Haldiram Aloo Bhujia ,Lal Sweets Motichoor Laddu,0.5952553225088649
Balaji Simply Salted Chips (135.0 GRAM),YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.5951153882225823
Piknik Classic Tomato Chilli,Palekar Knot Premium Salty Khari | Preservative-free,0.5948120108258357
Haldirams Namkeen - Mini Samosa,Haldiram's All In One Mixture,0.5947834615002711
Parle Melody Chocolaty Toffee (176.0 GRAM),Piknik Classic Tomato Chilli,0.5943665500975042
Too Yumm! Karare Chilli Achari Flavour | Tangy | No Palm Oil Crisps,Society Natural Tea (250.0 GRAM),0.5942095616674221
Lay's American Cream & Onion Potato Chips,Tata Sampann 100% Chana Dal Fine Besan,0.5918942344534095
Cadbury Oreo Chocolate Flavour Creme Sandwich Biscuit Family Pack,Daily Good Cashew | W320 (100.0 GRAM),0.5917583363311655
Palekar Jeeo Butter | Toasted Buns With Jeera And Khari | Trans Fat-free,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.5911686524005126
ACT II Ready to Eat Caramel Popcorn - Classic Caramel Bliss (35.0 GRAM),YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.5904557402965046
Let's Try Lite Snacks Sticks | Vrat | Fasting Special,Uncle Chipps - Spicy Treat,0.5900978598824703
Heka Bites Roasted Jowar Puffs Majestic Masala - Low Calorie & Healthy Snacks,Britannia Marie Gold Biscuits Plain | Trans Fat-free,0.5896174147772186
Colombian Brew Original Instant Coffee Sachets | 40 Sachets,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.5891441022210587
Daily Good Till - Sesame White (100.0 GRAM),Haldirams Soya Sticks,0.58869249384028
Amul Taaza Homogenised Toned Milk (Tetra Pack),Daily Good Raw Peanut - Singdana,0.5884720794792736
Crax Corn Rings Masala Mania Puff Snacks,Bingo! Mad Angles Masala Madness Crisps,0.5883719632521167
Heka Bites Roasted Jowar Puffs Majestic Masala - Low Calorie & Healthy Snacks,Beyond Snack Kerala Banana Chips - with Coconut Oil & Rock Salt,0.5881264664674803
Yu 100% Whole Wheat Hakka Noodles,Haldiram's Salted Peanut,0.5880950671402431
Nescafe Cafe Style Iced Latte Cold Coffee (170.0 MILLILITRE),Cheetos Cheese Puffs (28.0 GRAM),0.5880361873442168
Let'S Try Special Makhana Mixture | Fasting Snacks (90.0 GRAM),Haldiram's Ratlami Sev (200.0 GRAM),0.5878636615097741
"Ching's Secret Veg Hakka Noodles, Cooks In 5-7 mins, Just Soak & Drain",Palekar Knot Premium Salty Khari | Preservative-free,0.5877166414268888
Bhagirathi Jowar Atta (500.0 GRAM),ACT II Ready to Eat Popcorn - Sour Cream & Cheese Popcorn (50.0 GRAM),0.5874975995530806
Haldirams Namkeen - Mini Samosa,Haldiram's Panchratan Mixture,0.586627298667926
Nescafe Cafe Style Iced Latte Cold Coffee (170.0 MILLILITRE),Kurkure Red Chilli Chataka Chips (68.0 GRAM),0.5865417327979883
Haldirams Soya Sticks,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.5860577937311975
Pintola High Protein Oats Dark Chocolate With Almonds Raisin Pumpkin And Chia Seeds,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.5859968137998299
Crax Corn Rings Masala Mania Puff Snacks,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.585932423048416
Haldirams Namkeen - Mini Samosa,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.585911334205087
Lay's American Cream & Onion Potato Chips,Haldirams Soya Sticks,0.5856169373250655
Daily Good Till - Sesame White (100.0 GRAM),Let's Try Namkeen Combo Pack Of 6 (Crunchy Party Mix Peanut Party Mix Aloo Bhujia),0.5846145080890235
Kotton Multipurpose Napkin | 100% Virgin Pulp-Paper | 25 cm X 25 cm | 100Pcs,Piknik Classic Tomato Chilli,0.5845520988788122
Society Natural Tea (250.0 GRAM),YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.5844519492487608
Modern Kitchens Potato Chips Salted (70.0 GRAM),Piknik Classic Tomato Chilli,0.5842055949672067
Haldirams Soya Sticks,Maggi Special Masala Instant Noodles,0.5841654159224334
Haldirams Soya Sticks,Lay's Spanish Tomato Tango Potato Chips,0.5841323772884554
Peppy Cheese Balls (55.0 GRAM),YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.5838339490269052
Nescafe Cafe Style Iced Latte Cold Coffee (170.0 MILLILITRE),Britannia 50-50 Maska Chaska Biscuits Butter Flavoured Crackers | Trans Fat-free,0.5832865134914045
The Healthy Binge Quinoa Baked Chips Smokey Bbq -High Protein And Fibre (40.0 GRAM),Palekar Knot Premium Salty Khari | Preservative-free,0.5828359300709531
Yu 100% Whole Wheat Hakka Noodles,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.5825123895301839
Heka Bites Roasted Jowar Puffs Majestic Masala - Low Calorie & Healthy Snacks,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.582439838479053
Let's Try Kerala Garlic Mix (180.0 GRAM),YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.5823499557879297
Colombian Brew Original Instant Coffee Sachets | 40 Sachets,Britannia Marie Gold Biscuits Plain | Trans Fat-free,0.5822722681648886
Tulips Paper Stick Cotton Buds Jar (100.0 PIECE),YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.5822288095520679
The Healthy Binge Ragi Baked Chips Chatpata Chaat- High Protein & Fibre (40.0 GRAM),The Whole Truth Double Cocoa Protein Bar,0.5821792807300052
Haldirams Soya Sticks,Lay's American Cream & Onion Potato Chips,0.5818618788189325
Heka Bites Roasted Jowar Puffs Majestic Masala - Low Calorie & Healthy Snacks,Haldiram's Mini Bhakarwadi,0.581702267363612
Peppy Tomato Disc (55.0 GRAM),YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.5812903527953917
Open Secret Arabian Dates (Khajur) With Seed,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.5809267054054664
Haldiram Aloo Bhujia ,Om Shanthi Havan Samagri | Cycle,0.5799028334075063
ACT II Ready to Eat Popcorn - Sour Cream & Cheese Popcorn (50.0 GRAM),Too Yumm! Noodles Masala | Spicy No Palm Oil Crisps (67.0 GRAM),0.5792850673871242
Beyond Snack Kerala Banana Chips - Peri Peri (70.0 GRAM),YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.5789267092945762
Too Yumm! Karare Munchy Masala | Spicy | No Palm Oil Crisps,Lay's Spanish Tomato Tango Potato Chips,0.5785014971551786
Let's Try Potato Wafers | Vrat | Fasting Chips,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.5781730847038865
The Healthy Binge Ragi Baked Chips Chatpata Chaat- High Protein & Fibre (40.0 GRAM),Piknik Classic Tomato Chilli,0.5781377590774504
Daily Good Till - Sesame White (100.0 GRAM),Haldiram's Mini Bhakarwadi,0.5779346814890065
Haldiram Aloo Bhujia ,Kotton Multipurpose Napkin | 100% Virgin Pulp-Paper | 25 cm X 25 cm | 100Pcs,0.5776988535128691
"Ritebite Max Protein Peri Peri 10G Multigrain Protein Chips, Healthy Snacks & Munchies",Palekar Knot Premium Salty Khari | Preservative-free,0.5775132275132274
Nescafe Cafe Style Iced Latte Cold Coffee (170.0 MILLILITRE),Kurkure Green Chutney Style (68.0 GRAM),0.5774258791467831
Beyond Snack Kerala Banana Chips - with Coconut Oil & Rock Salt,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.5770818111750058
Mr Makhana Super Snack - Himalayan Salt And Pepper,Haldiram's Salted Peanut,0.5768676037234989
Daily Good Till - Sesame White (100.0 GRAM),Haldirams Namkeen - Mini Samosa,0.5768237804179099
Let's Try Kerala Garlic Mix (180.0 GRAM),Lets Try Lite Mixture (180.0 GRAM),0.5765279976421036
The Healthy Binge Quinoa Baked Chips Smokey Bbq -High Protein And Fibre (40.0 GRAM),Haldiram's Lite Chiwda (200.0 GRAM),0.5765096672450537
Crax Corn Rings Masala Mania Puff Snacks,Cheetos Cheese Puffs (28.0 GRAM),0.5759643333394786
Too Yumm! Karare Chilli Achari Flavour | Tangy | No Palm Oil Crisps,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.5758227307408539
Daily Good Chilli With Stem / Guntur With Stem,Haldiram's Mini Bhakarwadi,0.5756294034149778
Piknik Classic Tomato Chilli,Om Shanthi Havan Samagri | Cycle,0.5754600294418843
Piknik Classic Tomato Chilli,Modern Kitchens Potato Chips Salted (70.0 GRAM),0.5753513585865346
Bingo! Mad Angles Masala Madness Crisps,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.5749258867969593
Haldiram's Panchratan Mixture,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.5748282182525277
Korean Nongshim Shin Ramyun Noodle Soup Veg,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.5744974770452478
Too Yumm! Karare Munchy Masala | Spicy | No Palm Oil Crisps,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.5741650132275131
Bhagirathi Jowar Atta (500.0 GRAM),Pintola High Protein Oats Dark Chocolate With Almonds Raisin Pumpkin And Chia Seeds,0.574154661864746
Moov Fast Pain Relief Spray (50.0 GRAM),YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.5734335928284972
Lay's India's Magic Masala Potato Chips (67.0 GRAM),MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,0.5731643031420974
Chheda's Farali Potato Chivda (170.0 GRAM),Cadbury Oreo Vanilla Flavour Creme Sandwich Biscuit Mega Family Pack,0.5730873785028331
"Ritebite Max Protein Peri Peri 10G Multigrain Protein Chips, Healthy Snacks & Munchies",The Healthy Binge Ragi Baked Chips Chatpata Chaat- High Protein & Fibre (40.0 GRAM),0.5729202610996089
"Ritebite Max Protein Peri Peri 10G Multigrain Protein Chips, Healthy Snacks & Munchies",Crax Crunchy Pipes Salted Puff Snacks,0.5724834050706475
Lay's India's Magic Masala Potato Chips (67.0 GRAM),Tata Sampann 100% Chana Dal Fine Besan,0.5722626183461296
Rajam Banana Chips (150.0 GRAM),Daily Good Raw Peanut - Singdana,0.5722297503216718
Let'S Try Roasted Chana (450.0 GRAM),YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.5721332898969135
Haldiram's All In One Mixture,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.5718451341226012
Catch Turmeric Powder/Haldi (100.0 GRAM),Britannia Marie Gold Biscuits Plain | Trans Fat-free,0.5712087582415848
Orbit Sugar Free Spearmint Chewing Gum Tube (19800.0 MILLIGRAM),Palekar Knot Premium Salty Khari | Preservative-free,0.5709654584938032
Nutrela Soya Granules (200.0 GRAM),Crax Crunchy Pipes Salted Puff Snacks,0.5706861859772117
Nescafe Cafe Style Iced Latte Cold Coffee (170.0 MILLILITRE),Daily Good Cashew | W320 (100.0 GRAM),0.570492443436977
Palekar Knot Premium Salty Khari | Preservative-free,Crax Crunchy Pipes Salted Puff Snacks,0.5704038078545113
Rajdhani Roasted Chana (200.0 GRAM),YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.5703227415111636
Let's Try Namkeen Combo Pack Of 6 (Crunchy Party Mix Peanut Party Mix Aloo Bhujia),YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.5702185581075481
Yu 100% Whole Wheat Hakka Noodles,Daily Good Chilli With Stem / Guntur With Stem,0.570071713289202
Let's Try Soya Sticks (160.0 GRAM),Uncle Chipps - Spicy Treat,0.5700666374823679
Nescafe Cafe Style Iced Latte Cold Coffee (170.0 MILLILITRE),Daily Good Tamarind / Imli (200.0 GRAM),0.5698632166949706
Yu 100% Whole Wheat Hakka Noodles,Snapin Oregano Pizza Seasoning Sachet Pouch,0.5698515307740164
Lal Sweets Motichoor Laddu,Crax Crunchy Pipes Salted Puff Snacks,0.5693304673558606
Haldiram Aloo Bhujia ,"Ritebite Max Protein Peri Peri 10G Multigrain Protein Chips, Healthy Snacks & Munchies",0.568966028779113
Kurkure Yummy PuffCorn Yummy Cheese Chips,Lay's American Cream & Onion Potato Chips (48.0 GRAM),0.5686874433489387
YiPPee! Suji Tricolor Creamy Corn Pasta,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.5685429012052264
Modern Kitchens Butter Murukku,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.5681484905904466
Snapin Oregano Pizza Seasoning Sachet Pouch,Haldiram's Mini Bhakarwadi,0.5676983238900434
Lay's India's Magic Masala Potato Chips (67.0 GRAM),Catch Turmeric Powder/Haldi (100.0 GRAM),0.5675433400251368
Crax Corn Rings Masala Mania Puff Snacks,MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,0.5674504120054699
Lets Try Lite Mixture (180.0 GRAM),YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.5670302142408861
The Healthy Binge Quinoa Baked Chips Smokey Bbq -High Protein And Fibre (40.0 GRAM),The Whole Truth Double Cocoa Protein Bar,0.5669205495818399
Kurkure Yummy PuffCorn Yummy Cheese Chips,Kurkure Green Chutney Style (68.0 GRAM),0.5667814075482345
Vim Lemon Dishwash Bar,Kurkure Yummy PuffCorn Yummy Cheese Chips,0.5666219545375809
Nutrela Soya Granules (200.0 GRAM),YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.5665973467228433
Lets Try Lite Mixture (180.0 GRAM),Uncle Chipps - Spicy Treat,0.5665350925897884
Haldiram's Mini Bhakarwadi,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.5664975121777769
"Ritebite Max Protein Peri Peri 10G Multigrain Protein Chips, Healthy Snacks & Munchies",Modern Kitchens Potato Chips Salted (70.0 GRAM),0.5662187973391293
Too Yumm! Noodles Masala | Spicy No Palm Oil Crisps (67.0 GRAM),YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.5659579381816988
Nescafe Cafe Style Iced Latte Cold Coffee (170.0 MILLILITRE),MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,0.5658865249255309
Parle Melody Chocolaty Toffee (176.0 GRAM),Om Shanthi Havan Samagri | Cycle,0.5658018526559561
Daily Good Till - Sesame White (100.0 GRAM),Scotch-Brite Scrub Sponge (Pack of 3),0.565222940097312
Bingo! Mad Angles Masala Madness Crisps,Cheetos Cheese Puffs (28.0 GRAM),0.5647988915651381
Lay's American Cream & Onion Potato Chips,Britannia Marie Gold Biscuits Plain | Trans Fat-free,0.5644870594427207
Lay's India's Magic Masala Potato Chips (67.0 GRAM),Let's Try Namkeen Combo Pack Of 6 (Crunchy Party Mix Peanut Party Mix Aloo Bhujia),0.5643948452238607
Nescafe Cafe Style Iced Latte Cold Coffee (170.0 MILLILITRE),Haldiram's Moong Dal,0.5643943114160138
"Aashirvaad Chilli Powder, Red Hot Chilli Powder with No Added Flavours and Colours",YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.5638586348777431
Haldiram Aloo Bhujia ,Crax Crunchy Pipes Salted Puff Snacks,0.5637402119683605
Parle Hide & Seek Milano Chocolate Flavoured Biscuits,"Ching's Secret Veg Hakka Noodles, Cooks In 5-7 mins, Just Soak & Drain",0.5634564538829475
"Ritebite Max Protein Peri Peri 10G Multigrain Protein Chips, Healthy Snacks & Munchies",Om Shanthi Havan Samagri | Cycle,0.5632478859599395
Let's Try Salted Peanuts,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.5632248315145727
Crax Corn Rings Masala Mania Puff Snacks,Haldiram's Moong Dal,0.5631856060375718
Satyam Singdana,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.5630557033934032
Hindalco Fresh wrapp Aluminium Foil - 9 m,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.5630557033934032
