sku1,sku2,association_composite_score
Kotton Multipurpose Napkin | 100% Virgin Pulp-Paper | 25 cm X 25 cm | 100Pcs,Haldiram's Soan Papdi,0.7150156732452446
Lay's Spanish Tomato Tango Potato Chips,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.7148094564186518
Haldiram's Soan Papdi,Crax Crunchy Pipes Salted Puff Snacks,0.7140212844668129
"Paper Boat Mango | Juicy Sips, Chewy Bites | Refreshing Summer Juice Drink",Haldiram Aloo Bhujia ,0.7133394094462359
Max Protein Choco Chips Flavoured Biscuits | Maida-free,Om Shanthi Havan Samagri | Cycle,0.7128003068982354
Palekar Knot Premium Salty Khari | Preservative-free,Haldiram's Soan Papdi,0.7114689685168456
Everest Coriander Powder (100.0 GRAM),Max Protein Choco Chips Flavoured Biscuits | Maida-free,0.708861925320003
Piknik Classic Tomato Chilli,Haldiram's Soan Papdi,0.7086316047341263
Kotton Multipurpose Napkin | 100% Virgin Pulp-Paper | 25 cm X 25 cm | 100Pcs,Haldiram Aloo Bhujia ,0.7086316047341263
Om Shanthi Havan Samagri | Cycle,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.7084538291317952
Lal Sweets Motichoor Laddu,Haldiram's Lite Chiwda (200.0 GRAM),0.7080782863307133
Palekar Knot Premium Salty Khari | Preservative-free,Piknik Classic Tomato Chilli,0.7064553807387036
"Paper Boat Mango | Juicy Sips, Chewy Bites | Refreshing Summer Juice Drink",Om Shanthi Havan Samagri | Cycle,0.704934788021617
Crax Crunchy Pipes Salted Puff Snacks,Haldiram's Soan Papdi,0.7048923646061858
Chheda's Yellow Banana Chips (170.0 GRAM),Haldiram Aloo Bhujia ,0.7046505283030358
Palekar Knot Premium Salty Khari | Preservative-free,Lal Sweets Motichoor Laddu,0.7038839898099156
Palekar Knot Premium Salty Khari | Preservative-free,Everest Coriander Powder (100.0 GRAM),0.7036330126991339
Haldiram's Soan Papdi,Om Shanthi Havan Samagri | Cycle,0.7034610567574603
Crax Crunchy Pipes Salted Puff Snacks,Chheda's Yellow Banana Chips (170.0 GRAM),0.7031675485008817
Haldiram Aloo Bhujia ,Crax Crunchy Pipes Salted Puff Snacks,0.7031201961543424
"Ching's Secret Veg Hakka Noodles, Cooks In 5-7 mins, Just Soak & Drain",Haldiram Aloo Bhujia ,0.7027925176812744
Haldiram's Soan Papdi,Chheda's Yellow Banana Chips (170.0 GRAM),0.7026052393857272
Kotton Multipurpose Napkin | 100% Virgin Pulp-Paper | 25 cm X 25 cm | 100Pcs,Om Shanthi Havan Samagri | Cycle,0.7009186376839349
Sunfeast All Rounder Crunchy Potato Chatpata Masala Flavoured Crackers | Trans Fat-free,Haldiram Aloo Bhujia ,0.7001717348052825
Rajdhani Roasted Chana (200.0 GRAM),Kinder Joy - Single Pack - Assorted,0.6997462382242869
"Paper Boat Mango | Juicy Sips, Chewy Bites | Refreshing Summer Juice Drink",Crax Crunchy Pipes Salted Puff Snacks,0.6991312504310642
Everest Coriander Powder (100.0 GRAM),Lal Sweets Motichoor Laddu,0.6985775960009089
Haldiram Aloo Bhujia ,Om Shanthi Havan Samagri | Cycle,0.6982885489871848
"Ching's Secret Veg Hakka Noodles, Cooks In 5-7 mins, Just Soak & Drain",Om Shanthi Havan Samagri | Cycle,0.6982885489871848
"Ching's Secret Veg Hakka Noodles, Cooks In 5-7 mins, Just Soak & Drain",Max Protein Choco Chips Flavoured Biscuits | Maida-free,0.6972006423767941
Sunfeast All Rounder Crunchy Potato Chatpata Masala Flavoured Crackers | Trans Fat-free,Everest Chhole Masala,0.6965493816340442
Sunfeast All Rounder Crunchy Potato Chatpata Masala Flavoured Crackers | Trans Fat-free,"Paper Boat Mango | Juicy Sips, Chewy Bites | Refreshing Summer Juice Drink",0.6960385590374966
Kinder Joy - Single Pack - Assorted,Crax Crunchy Pipes Salted Puff Snacks,0.695956623834719
Lal Sweets Motichoor Laddu,Crax Crunchy Pipes Salted Puff Snacks,0.6942829061146212
Crax Crunchy Pipes Salted Puff Snacks,Haldiram Aloo Bhujia ,0.6941306491160149
Everest Chhole Masala,Om Shanthi Havan Samagri | Cycle,0.690751466236212
Lay's Spanish Tomato Tango Potato Chips,Piknik Classic Tomato Chilli,0.6906210359980086
Everest Coriander Powder (100.0 GRAM),"Ching's Secret Veg Hakka Noodles, Cooks In 5-7 mins, Just Soak & Drain",0.6893269268071003
"Paper Boat Mango | Juicy Sips, Chewy Bites | Refreshing Summer Juice Drink",Haldiram's Soan Papdi,0.6880884568994665
Om Shanthi Havan Samagri | Cycle,Lal Sweets Motichoor Laddu,0.6879096045197739
Crax Crunchy Pipes Salted Puff Snacks,Piknik Classic Tomato Chilli,0.6878306479737741
Everest Chhole Masala,Max Protein Choco Chips Flavoured Biscuits | Maida-free,0.6877648442092887
"Ching's Secret Veg Hakka Noodles, Cooks In 5-7 mins, Just Soak & Drain",Everest Coriander Powder (100.0 GRAM),0.687329320941471
Crax Crunchy Pipes Salted Puff Snacks,Lal Sweets Motichoor Laddu,0.6871816578483244
Haldiram's Lite Chiwda (200.0 GRAM),Kotton Multipurpose Napkin | 100% Virgin Pulp-Paper | 25 cm X 25 cm | 100Pcs,0.6863856256040812
Everest Coriander Powder (100.0 GRAM),Haldiram's Soan Papdi,0.6863069479774553
Sunfeast All Rounder Crunchy Potato Chatpata Masala Flavoured Crackers | Trans Fat-free,Crax Crunchy Pipes Salted Puff Snacks,0.6854978846798887
Piknik Classic Tomato Chilli,Lay's Spanish Tomato Tango Potato Chips,0.6848349459921641
Kinder Joy - Single Pack - Assorted,Om Shanthi Havan Samagri | Cycle,0.684692242848175
Max Protein Choco Chips Flavoured Biscuits | Maida-free,Haldiram's Soan Papdi,0.684265743250025
Haldiram's Lite Chiwda (200.0 GRAM),Everest Chhole Masala,0.683085613504661
"Ching's Secret Veg Hakka Noodles, Cooks In 5-7 mins, Just Soak & Drain",Haldiram's Soan Papdi,0.682122149514178
Haldiram's Soan Papdi,Palekar Knot Premium Salty Khari | Preservative-free,0.6819838736658971
"Ching's Secret Veg Hakka Noodles, Cooks In 5-7 mins, Just Soak & Drain",Lal Sweets Motichoor Laddu,0.6805691056910569
Max Protein Choco Chips Flavoured Biscuits | Maida-free,Everest Chhole Masala,0.678241034685479
Kinder Joy - Single Pack - Assorted,Rajdhani Roasted Chana (200.0 GRAM),0.678129513485611
Om Shanthi Havan Samagri | Cycle,Crax Crunchy Pipes Salted Puff Snacks,0.6770453472035391
Max Protein Choco Chips Flavoured Biscuits | Maida-free,Everest Coriander Powder (100.0 GRAM),0.6754876921911687
Rajdhani Roasted Chana (200.0 GRAM),Haldiram's Soan Papdi,0.6752320267918126
Lay's Spanish Tomato Tango Potato Chips,Crax Crunchy Pipes Salted Puff Snacks,0.6742699020859941
Everest Chhole Masala,Sunfeast All Rounder Crunchy Potato Chatpata Masala Flavoured Crackers | Trans Fat-free,0.6730752361476289
Lal Sweets Motichoor Laddu,Palekar Knot Premium Salty Khari | Preservative-free,0.6729701355950906
Everest Chhole Masala,Kotton Multipurpose Napkin | 100% Virgin Pulp-Paper | 25 cm X 25 cm | 100Pcs,0.6728024153289689
Haldiram Aloo Bhujia ,Haldiram's Soan Papdi,0.6724759777028664
Haldiram's Soan Papdi,Haldiram Aloo Bhujia ,0.6724759777028664
Lal Sweets Motichoor Laddu,Lay's Spanish Tomato Tango Potato Chips,0.6716379207016412
YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,Om Shanthi Havan Samagri | Cycle,0.6714274565122023
Max Protein Choco Chips Flavoured Biscuits | Maida-free,Crax Crunchy Pipes Salted Puff Snacks,0.6704169312169312
Everest Coriander Powder (100.0 GRAM),Piknik Classic Tomato Chilli,0.6702066941642691
Everest Chhole Masala,Haldiram's Lite Chiwda (200.0 GRAM),0.6696570420760897
Haldiram Aloo Bhujia ,Max Protein Choco Chips Flavoured Biscuits | Maida-free,0.6693126166817223
Kotton Multipurpose Napkin | 100% Virgin Pulp-Paper | 25 cm X 25 cm | 100Pcs,Haldiram's Lite Chiwda (200.0 GRAM),0.6691338096234518
Kotton Multipurpose Napkin | 100% Virgin Pulp-Paper | 25 cm X 25 cm | 100Pcs,Everest Chhole Masala,0.6690445460795744
Crax Crunchy Pipes Salted Puff Snacks,Everest Chhole Masala,0.668551877047115
Lay's Spanish Tomato Tango Potato Chips,Palekar Knot Premium Salty Khari | Preservative-free,0.668446958178759
Lay's Spanish Tomato Tango Potato Chips,Chheda's Yellow Banana Chips (170.0 GRAM),0.6677905491698595
Max Protein Choco Chips Flavoured Biscuits | Maida-free,"Ching's Secret Veg Hakka Noodles, Cooks In 5-7 mins, Just Soak & Drain",0.6663063334337047
Haldiram's Lite Chiwda (200.0 GRAM),Max Protein Choco Chips Flavoured Biscuits | Maida-free,0.6662721928277482
"Ching's Secret Veg Hakka Noodles, Cooks In 5-7 mins, Just Soak & Drain",Palekar Knot Premium Salty Khari | Preservative-free,0.6662237421316011
Haldiram Aloo Bhujia ,"Paper Boat Mango | Juicy Sips, Chewy Bites | Refreshing Summer Juice Drink",0.6653001670426387
"Paper Boat Mango | Juicy Sips, Chewy Bites | Refreshing Summer Juice Drink",Sunfeast All Rounder Crunchy Potato Chatpata Masala Flavoured Crackers | Trans Fat-free,0.6651100879815278
Kinder Joy - Single Pack - Assorted,Haldiram Aloo Bhujia ,0.665074017292554
Haldiram's Soan Papdi,Kotton Multipurpose Napkin | 100% Virgin Pulp-Paper | 25 cm X 25 cm | 100Pcs,0.6631595343448725
YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,Haldiram Aloo Bhujia ,0.6631543599348476
Haldiram Aloo Bhujia ,Haldiram's Lite Chiwda (200.0 GRAM),0.6628805437260721
Haldiram's Soan Papdi,Haldiram's Lite Chiwda (200.0 GRAM),0.6628805437260721
Rajdhani Roasted Chana (200.0 GRAM),"Paper Boat Mango | Juicy Sips, Chewy Bites | Refreshing Summer Juice Drink",0.6623563609937775
Everest Chhole Masala,"Paper Boat Mango | Juicy Sips, Chewy Bites | Refreshing Summer Juice Drink",0.6621040347610181
Rajdhani Roasted Chana (200.0 GRAM),"Ching's Secret Veg Hakka Noodles, Cooks In 5-7 mins, Just Soak & Drain",0.6620296560689183
"Ching's Secret Veg Hakka Noodles, Cooks In 5-7 mins, Just Soak & Drain",Rajdhani Roasted Chana (200.0 GRAM),0.6620296560689183
Haldiram Aloo Bhujia ,Everest Coriander Powder (100.0 GRAM),0.6610717963212351
Chheda's Yellow Banana Chips (170.0 GRAM),Lay's Spanish Tomato Tango Potato Chips,0.6603515720292163
Kinder Joy - Single Pack - Assorted,Max Protein Choco Chips Flavoured Biscuits | Maida-free,0.6602542504409171
YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,Haldiram's Soan Papdi,0.6587915023036973
Haldiram Aloo Bhujia ,Kotton Multipurpose Napkin | 100% Virgin Pulp-Paper | 25 cm X 25 cm | 100Pcs,0.6572384670739362
Haldiram's Soan Papdi,Piknik Classic Tomato Chilli,0.6572384670739362
Lay's Spanish Tomato Tango Potato Chips,Haldiram's Soan Papdi,0.6559080044440291
"Paper Boat Mango | Juicy Sips, Chewy Bites | Refreshing Summer Juice Drink",Everest Chhole Masala,0.6547488871153675
"Ching's Secret Veg Hakka Noodles, Cooks In 5-7 mins, Just Soak & Drain",Crax Crunchy Pipes Salted Puff Snacks,0.6540652987482255
Rajdhani Roasted Chana (200.0 GRAM),Crax Crunchy Pipes Salted Puff Snacks,0.6540652987482255
Kinder Joy - Single Pack - Assorted,Haldiram's Soan Papdi,0.652159958704349
Sunfeast All Rounder Crunchy Potato Chatpata Masala Flavoured Crackers | Trans Fat-free,Kinder Joy - Single Pack - Assorted,0.6516107118512025
Kinder Joy - Single Pack - Assorted,Palekar Knot Premium Salty Khari | Preservative-free,0.6512004479157918
Om Shanthi Havan Samagri | Cycle,Haldiram's Soan Papdi,0.651174988134062
Max Protein Choco Chips Flavoured Biscuits | Maida-free,Kinder Joy - Single Pack - Assorted,0.65111139329806
Lay's Spanish Tomato Tango Potato Chips,Max Protein Choco Chips Flavoured Biscuits | Maida-free,0.6502144647840689
Kinder Joy - Single Pack - Assorted,Everest Chhole Masala,0.6487859954648527
YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,Palekar Knot Premium Salty Khari | Preservative-free,0.6486602399829913
YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,Crax Crunchy Pipes Salted Puff Snacks,0.6471205899777328
Om Shanthi Havan Samagri | Cycle,Haldiram Aloo Bhujia ,0.6463869367507235
Kotton Multipurpose Napkin | 100% Virgin Pulp-Paper | 25 cm X 25 cm | 100Pcs,Max Protein Choco Chips Flavoured Biscuits | Maida-free,0.6459938155355607
Rajdhani Roasted Chana (200.0 GRAM),Max Protein Choco Chips Flavoured Biscuits | Maida-free,0.6458279634648197
Kinder Joy - Single Pack - Assorted,Kotton Multipurpose Napkin | 100% Virgin Pulp-Paper | 25 cm X 25 cm | 100Pcs,0.6450579858308673
Rajdhani Roasted Chana (200.0 GRAM),Palekar Knot Premium Salty Khari | Preservative-free,0.644732653675743
Piknik Classic Tomato Chilli,Kotton Multipurpose Napkin | 100% Virgin Pulp-Paper | 25 cm X 25 cm | 100Pcs,0.6446269283104163
Kotton Multipurpose Napkin | 100% Virgin Pulp-Paper | 25 cm X 25 cm | 100Pcs,Piknik Classic Tomato Chilli,0.6446269283104163
Palekar Knot Premium Salty Khari | Preservative-free,Crax Crunchy Pipes Salted Puff Snacks,0.6444042813284434
Max Protein Choco Chips Flavoured Biscuits | Maida-free,Haldiram's Lite Chiwda (200.0 GRAM),0.6441293356848912
Piknik Classic Tomato Chilli,Everest Coriander Powder (100.0 GRAM),0.6440030963686989
Kotton Multipurpose Napkin | 100% Virgin Pulp-Paper | 25 cm X 25 cm | 100Pcs,Everest Coriander Powder (100.0 GRAM),0.6440030963686989
Crax Crunchy Pipes Salted Puff Snacks,"Paper Boat Mango | Juicy Sips, Chewy Bites | Refreshing Summer Juice Drink",0.6437122560176562
"Paper Boat Mango | Juicy Sips, Chewy Bites | Refreshing Summer Juice Drink",Lal Sweets Motichoor Laddu,0.6424332712600869
Sunfeast All Rounder Crunchy Potato Chatpata Masala Flavoured Crackers | Trans Fat-free,Max Protein Choco Chips Flavoured Biscuits | Maida-free,0.6424061198212526
Om Shanthi Havan Samagri | Cycle,Palekar Knot Premium Salty Khari | Preservative-free,0.6421828635199632
Kotton Multipurpose Napkin | 100% Virgin Pulp-Paper | 25 cm X 25 cm | 100Pcs,Kinder Joy - Single Pack - Assorted,0.6414550802618599
Palekar Knot Premium Salty Khari | Preservative-free,Lay's Spanish Tomato Tango Potato Chips,0.6413533621196457
Crax Crunchy Pipes Salted Puff Snacks,Haldiram's Lite Chiwda (200.0 GRAM),0.6411609977324263
YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,Lal Sweets Motichoor Laddu,0.6398798798798797
Rajdhani Roasted Chana (200.0 GRAM),Haldiram's Lite Chiwda (200.0 GRAM),0.6385546522131889
Om Shanthi Havan Samagri | Cycle,Rajdhani Roasted Chana (200.0 GRAM),0.6365870500512913
Lay's Spanish Tomato Tango Potato Chips,Haldiram Aloo Bhujia ,0.6364255884704442
YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,Everest Coriander Powder (100.0 GRAM),0.6357147682301056
"Paper Boat Mango | Juicy Sips, Chewy Bites | Refreshing Summer Juice Drink",Rajdhani Roasted Chana (200.0 GRAM),0.6347640459644821
Chheda's Yellow Banana Chips (170.0 GRAM),Palekar Knot Premium Salty Khari | Preservative-free,0.6336249000918164
Om Shanthi Havan Samagri | Cycle,Piknik Classic Tomato Chilli,0.632625895070595
Sunfeast All Rounder Crunchy Potato Chatpata Masala Flavoured Crackers | Trans Fat-free,Rajdhani Roasted Chana (200.0 GRAM),0.6273649558581476
Palekar Knot Premium Salty Khari | Preservative-free,Kinder Joy - Single Pack - Assorted,0.6265655272808712
Om Shanthi Havan Samagri | Cycle,Chheda's Yellow Banana Chips (170.0 GRAM),0.6256999372253611
"Paper Boat Mango | Juicy Sips, Chewy Bites | Refreshing Summer Juice Drink",Chheda's Yellow Banana Chips (170.0 GRAM),0.6220897992965032
Palekar Knot Premium Salty Khari | Preservative-free,"Ching's Secret Veg Hakka Noodles, Cooks In 5-7 mins, Just Soak & Drain",0.6212179349306719
Lal Sweets Motichoor Laddu,Everest Coriander Powder (100.0 GRAM),0.6209732121781677
Om Shanthi Havan Samagri | Cycle,Lay's Spanish Tomato Tango Potato Chips,0.6173890800989963
YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,Max Protein Choco Chips Flavoured Biscuits | Maida-free,0.6134118880785546
Sunfeast All Rounder Crunchy Potato Chatpata Masala Flavoured Crackers | Trans Fat-free,Palekar Knot Premium Salty Khari | Preservative-free,0.6126498426884701
Sunfeast All Rounder Crunchy Potato Chatpata Masala Flavoured Crackers | Trans Fat-free,Piknik Classic Tomato Chilli,0.610632765794112
YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,Kinder Joy - Single Pack - Assorted,0.6080601090886805
YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,Chheda's Yellow Banana Chips (170.0 GRAM),0.6075218075218075
