sku1,sku2,association_composite_score
Kurkure Solid Masti Masala Twisteez (61.0 GRAM),YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.7801738165680474
Kurkure Solid Masti Masala Twisteez (61.0 GRAM),Cheetos Cheese Puffs (28.0 GRAM),0.7795399856553703
Kurkure Masala Munch,Cheetos Cheese Puffs (28.0 GRAM),0.7761195868351831
Kurkure Solid Masti Masala Twisteez (61.0 GRAM),Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,0.775465910889522
Haldiram's Bhujia Sev (200.0 GRAM),Cheetos Cheese Puffs (28.0 GRAM),0.7730860338120453
BAY6 Dishwashbar,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.7712051496124452
Bingo! Mad Angles Masala Madness Crisps,MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,0.7709880206407073
Kurkure Solid Masti Masala Twisteez (61.0 GRAM),Haldiram's Moong Dal,0.77026791927627
Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,Cheetos Cheese Puffs (28.0 GRAM),0.764655739322406
Origami Luncheon Tissue Paper Napkins - 32 X 32 cm - 50 Serviettes,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.764253046762248
Let's Try Namkeen Combo Pack Of 6 (Crunchy Party Mix Peanut Party Mix Aloo Bhujia),YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.7639565388903182
Cheetos Masala Balls (28.0 GRAM),Cheetos Cheese Puffs (28.0 GRAM),0.7611521003081696
Chheda's Golden Plain Salted Chips (170.0 GRAM),RiteBite Max Protein 10g Protein Bar Choco Almond,0.7608620596493778
Chheda's Yellow Banana Chips (170.0 GRAM),YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.760657343326306
Chheda's Golden Plain Salted Chips (170.0 GRAM),Cheetos Cheese Puffs (28.0 GRAM),0.760391511336235
Kurkure Masala Munch,Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,0.7600988157712589
Haldiram's Moong Dal,Cheetos Cheese Puffs (28.0 GRAM),0.7590100810810622
Chheda's Golden Plain Salted Chips (170.0 GRAM),Kurkure Solid Masti Masala Twisteez (61.0 GRAM),0.7584797867542843
Max Protein Choco Chips Flavoured Biscuits | Maida-free,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.7584365001893606
RiteBite Max Protein 10g Protein Bar Choco Almond,Cheetos Cheese Puffs (28.0 GRAM),0.7528100998000887
Chheda's Golden Plain Salted Chips (170.0 GRAM),YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.751639602695753
Cheetos Cheese Puffs (28.0 GRAM),Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,0.7514578261244929
Bingo! Mad Angles Masala Madness Crisps,RiteBite Max Protein 10g Protein Bar Choco Almond,0.7512822669241515
The Theatre Project Gourmet Popcorn - Cheddar Cheese (60.0 GRAM),YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.7510040002623122
Kurkure Solid Masti Masala Twisteez (61.0 GRAM),RiteBite Max Protein 10g Protein Bar Choco Almond,0.7507278350588973
Palekar Jeeo Butter | Toasted Buns With Jeera And Khari | Trans Fat-free,Haldiram's Moong Dal,0.7493618068060528
Cheetos Masala Balls (28.0 GRAM),Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,0.7482383183868946
Chheda's Golden Plain Salted Chips (170.0 GRAM),MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,0.7477298901916991
Palekar Jeeo Butter | Toasted Buns With Jeera And Khari | Trans Fat-free,Cheetos Cheese Puffs (28.0 GRAM),0.7475437552138584
Kurkure Masala Munch,Kurkure Solid Masti Masala Twisteez (61.0 GRAM),0.7470066454951776
RiteBite Max Protein 10g Protein Bar Choco Almond,MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,0.7435957978000247
Kurkure Masala Munch,Haldiram's Moong Dal,0.7431657952027988
Chheda's Yellow Banana Chips (170.0 GRAM),Cheetos Cheese Puffs (28.0 GRAM),0.7423125023125023
Chheda's Golden Plain Salted Chips (170.0 GRAM),Haldiram's Moong Dal,0.7419839909358903
Kurkure Solid Masti Masala Twisteez (61.0 GRAM),Bingo! Mad Angles Masala Madness Crisps,0.7411730769230771
Kurkure Solid Masti Masala Twisteez (61.0 GRAM),Chheda's Yellow Banana Chips (170.0 GRAM),0.7408736142845054
Haldiram's Moong Dal,Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,0.7405016967791266
Kurkure Solid Masti Masala Twisteez (61.0 GRAM),Chheda's Golden Plain Salted Chips (170.0 GRAM),0.7404110778250226
Cheetos Cheese Puffs (28.0 GRAM),Haldiram's Moong Dal,0.7395852470424494
Kurkure Solid Masti Masala Twisteez (61.0 GRAM),Let's Try Namkeen Combo Pack Of 6 (Crunchy Party Mix Peanut Party Mix Aloo Bhujia),0.736747252747253
Palekar Jeeo Butter | Toasted Buns With Jeera And Khari | Trans Fat-free,Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,0.7367114894793823
RiteBite Max Protein 10g Protein Bar Choco Almond,Haldiram's Moong Dal,0.7356735505235461
Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,Haldiram's Moong Dal,0.7342231844463345
Chheda's Yellow Banana Chips (170.0 GRAM),Haldiram's Moong Dal,0.7332204897594841
RiteBite Max Protein 10g Protein Bar Choco Almond,Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,0.7324114982200921
Max Protein Choco Chips Flavoured Biscuits | Maida-free,Cheetos Cheese Puffs (28.0 GRAM),0.7300325129416038
Chheda's Yellow Banana Chips (170.0 GRAM),Chheda's Golden Plain Salted Chips (170.0 GRAM),0.7278460877913587
Kurkure Masala Munch,Chheda's Yellow Banana Chips (170.0 GRAM),0.7268106162298187
Chheda's Golden Plain Salted Chips (170.0 GRAM),Let's Try Namkeen Combo Pack Of 6 (Crunchy Party Mix Peanut Party Mix Aloo Bhujia),0.7266277762438567
Kurkure Masala Munch,Palekar Jeeo Butter | Toasted Buns With Jeera And Khari | Trans Fat-free,0.725646355872025
Let's Try Salted Peanuts,Haldiram's Moong Dal,0.7256361965532029
Let's Try Salted Peanuts,Cheetos Cheese Puffs (28.0 GRAM),0.7252083777772265
Haldiram's Bhujia Sev (200.0 GRAM),Haldiram's Moong Dal,0.7231008081222522
Haldiram's Bhujia Sev (200.0 GRAM),Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,0.7223151010569551
Let's Try Namkeen Combo Pack Of 6 (Crunchy Party Mix Peanut Party Mix Aloo Bhujia),MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,0.7206454429521096
Haldiram's Moong Dal,MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,0.7192239232969921
RiteBite Max Protein 10g Protein Bar Choco Almond,Kurkure Solid Masti Masala Twisteez (61.0 GRAM),0.7188566854910012
Let's Try Salted Peanuts,Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,0.7178491579113601
Chheda's Yellow Banana Chips (170.0 GRAM),Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,0.7176264183345633
Kurkure Masala Munch,RiteBite Max Protein 10g Protein Bar Choco Almond,0.7164633370119997
Kurkure Masala Munch,MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,0.7160243418604274
Palekar Jeeo Butter | Toasted Buns With Jeera And Khari | Trans Fat-free,MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,0.715364082983327
Palekar Jeeo Butter | Toasted Buns With Jeera And Khari | Trans Fat-free,RiteBite Max Protein 10g Protein Bar Choco Almond,0.7142637583399485
MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,0.7133879227053139
Max Protein Choco Chips Flavoured Biscuits | Maida-free,Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,0.7132337999881859
Haldiram's Bhujia Sev (200.0 GRAM),MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,0.7129412916577463
Let's Try Salted Peanuts,RiteBite Max Protein 10g Protein Bar Choco Almond,0.7121053557543662
YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,0.7116027590826303
Haldiram's Moong Dal,Chheda's Yellow Banana Chips (170.0 GRAM),0.7112757065546498
RiteBite Max Protein 10g Protein Bar Choco Almond,Chheda's Golden Plain Salted Chips (170.0 GRAM),0.7112047072589496
Haldiram's Moong Dal,Kurkure Solid Masti Masala Twisteez (61.0 GRAM),0.7109872664739574
Cheetos Cheese Puffs (28.0 GRAM),Haldiram's Bhujia Sev (200.0 GRAM),0.7105099971319624
Haldiram's Moong Dal,Palekar Jeeo Butter | Toasted Buns With Jeera And Khari | Trans Fat-free,0.7104562977630149
Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,0.7098702128740537
Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,Kurkure Solid Masti Masala Twisteez (61.0 GRAM),0.7097162670148781
Haldiram's Moong Dal,RiteBite Max Protein 10g Protein Bar Choco Almond,0.7091618383683098
Let's Try Namkeen Combo Pack Of 6 (Crunchy Party Mix Peanut Party Mix Aloo Bhujia),Cheetos Cheese Puffs (28.0 GRAM),0.708295426185536
Let's Try Salted Peanuts,Chheda's Yellow Banana Chips (170.0 GRAM),0.7075507412291266
YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,Cheetos Cheese Puffs (28.0 GRAM),0.7073330682695231
Cheetos Cheese Puffs (28.0 GRAM),RiteBite Max Protein 10g Protein Bar Choco Almond,0.7071089711178697
RiteBite Max Protein 10g Protein Bar Choco Almond,Let's Try Salted Peanuts,0.7062395454861224
Chheda's Yellow Banana Chips (170.0 GRAM),Kurkure Solid Masti Masala Twisteez (61.0 GRAM),0.704953964627232
RiteBite Max Protein 10g Protein Bar Choco Almond,Let's Try Namkeen Combo Pack Of 6 (Crunchy Party Mix Peanut Party Mix Aloo Bhujia),0.7039847188777111
Haldiram's Bhujia Sev (200.0 GRAM),RiteBite Max Protein 10g Protein Bar Choco Almond,0.7038220724804484
Chheda's Golden Plain Salted Chips (170.0 GRAM),Palekar Jeeo Butter | Toasted Buns With Jeera And Khari | Trans Fat-free,0.7036042181123258
Let's Try Namkeen Combo Pack Of 6 (Crunchy Party Mix Peanut Party Mix Aloo Bhujia),Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,0.7033971087897014
Palekar Jeeo Butter | Toasted Buns With Jeera And Khari | Trans Fat-free,Let's Try Salted Peanuts,0.7029901199516988
Haldiram's Bhujia Sev (200.0 GRAM),Chheda's Yellow Banana Chips (170.0 GRAM),0.7029137102534917
RiteBite Max Protein 10g Protein Bar Choco Almond,Palekar Jeeo Butter | Toasted Buns With Jeera And Khari | Trans Fat-free,0.7024965790762381
Palekar Jeeo Butter | Toasted Buns With Jeera And Khari | Trans Fat-free,Let's Try Namkeen Combo Pack Of 6 (Crunchy Party Mix Peanut Party Mix Aloo Bhujia),0.7021462935689741
Let's Try Namkeen Combo Pack Of 6 (Crunchy Party Mix Peanut Party Mix Aloo Bhujia),Haldiram's Moong Dal,0.7019913709116214
Cheetos Cheese Puffs (28.0 GRAM),Chheda's Yellow Banana Chips (170.0 GRAM),0.7016666794884616
Max Protein Choco Chips Flavoured Biscuits | Maida-free,Haldiram's Moong Dal,0.7015762370435482
Palekar Jeeo Butter | Toasted Buns With Jeera And Khari | Trans Fat-free,Kurkure Solid Masti Masala Twisteez (61.0 GRAM),0.7015673774488207
Cheetos Cheese Puffs (28.0 GRAM),Kurkure Solid Masti Masala Twisteez (61.0 GRAM),0.7011308947462793
Chheda's Golden Plain Salted Chips (170.0 GRAM),Haldiram's Bhujia Sev (200.0 GRAM),0.7010691337225627
Let's Try Namkeen Combo Pack Of 6 (Crunchy Party Mix Peanut Party Mix Aloo Bhujia),Kurkure Solid Masti Masala Twisteez (61.0 GRAM),0.7005865384615386
Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,RiteBite Max Protein 10g Protein Bar Choco Almond,0.7000312128550088
Let's Try Namkeen Combo Pack Of 6 (Crunchy Party Mix Peanut Party Mix Aloo Bhujia),RiteBite Max Protein 10g Protein Bar Choco Almond,0.6991119053730844
Max Protein Choco Chips Flavoured Biscuits | Maida-free,RiteBite Max Protein 10g Protein Bar Choco Almond,0.6979987404044543
Chheda's Yellow Banana Chips (170.0 GRAM),Let's Try Salted Peanuts,0.6973040732214681
Let's Try Salted Peanuts,Palekar Jeeo Butter | Toasted Buns With Jeera And Khari | Trans Fat-free,0.6971512984208988
Haldiram's Bhujia Sev (200.0 GRAM),Palekar Jeeo Butter | Toasted Buns With Jeera And Khari | Trans Fat-free,0.6968102638124688
Palekar Jeeo Butter | Toasted Buns With Jeera And Khari | Trans Fat-free,Chheda's Yellow Banana Chips (170.0 GRAM),0.695271533109783
Cheetos Cheese Puffs (28.0 GRAM),MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,0.6941863025863027
Haldiram's Moong Dal,Let's Try Salted Peanuts,0.6937243410604296
Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,Palekar Jeeo Butter | Toasted Buns With Jeera And Khari | Trans Fat-free,0.6925406863738712
Chheda's Yellow Banana Chips (170.0 GRAM),MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,0.6924086759293214
Cheetos Cheese Puffs (28.0 GRAM),Palekar Jeeo Butter | Toasted Buns With Jeera And Khari | Trans Fat-free,0.6905945188831786
Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,Chheda's Yellow Banana Chips (170.0 GRAM),0.6902459025052026
Haldiram's Bhujia Sev (200.0 GRAM),Let's Try Salted Peanuts,0.6898857726918846
YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,Haldiram's Moong Dal,0.6875880306193458
MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,Kurkure Solid Masti Masala Twisteez (61.0 GRAM),0.6871802528490029
Let's Try Namkeen Combo Pack Of 6 (Crunchy Party Mix Peanut Party Mix Aloo Bhujia),Palekar Jeeo Butter | Toasted Buns With Jeera And Khari | Trans Fat-free,0.6857987236131566
Chheda's Yellow Banana Chips (170.0 GRAM),RiteBite Max Protein 10g Protein Bar Choco Almond,0.6848173413559375
Chheda's Yellow Banana Chips (170.0 GRAM),Haldiram's Bhujia Sev (200.0 GRAM),0.6834398553535508
Haldiram's Moong Dal,Haldiram's Bhujia Sev (200.0 GRAM),0.6820253498578044
Let's Try Salted Peanuts,Haldiram's Bhujia Sev (200.0 GRAM),0.6806296498301562
Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,Let's Try Salted Peanuts,0.680460979665394
Max Protein Choco Chips Flavoured Biscuits | Maida-free,Let's Try Salted Peanuts,0.6795844196989497
Let's Try Salted Peanuts,Kurkure Solid Masti Masala Twisteez (61.0 GRAM),0.678973259246397
Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,Let's Try Namkeen Combo Pack Of 6 (Crunchy Party Mix Peanut Party Mix Aloo Bhujia),0.6769854957114216
Cheetos Cheese Puffs (28.0 GRAM),Let's Try Salted Peanuts,0.6755717841225741
Haldiram's Bhujia Sev (200.0 GRAM),Kurkure Solid Masti Masala Twisteez (61.0 GRAM),0.6752988291092338
Let's Try Namkeen Combo Pack Of 6 (Crunchy Party Mix Peanut Party Mix Aloo Bhujia),Chheda's Golden Plain Salted Chips (170.0 GRAM),0.6745034181898504
Let's Try Salted Peanuts,MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,0.6739815455786862
MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,Haldiram's Moong Dal,0.6693457047862058
YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,0.6692574879227053
Max Protein Choco Chips Flavoured Biscuits | Maida-free,Chheda's Yellow Banana Chips (170.0 GRAM),0.6671069773644029
MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,RiteBite Max Protein 10g Protein Bar Choco Almond,0.6670885675441849
MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits | Trans Fat-free,0.6662899659604735
MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,Cheetos Cheese Puffs (28.0 GRAM),0.6630124764124764
YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,RiteBite Max Protein 10g Protein Bar Choco Almond,0.6613934794389404
Max Protein Choco Chips Flavoured Biscuits | Maida-free,Let's Try Namkeen Combo Pack Of 6 (Crunchy Party Mix Peanut Party Mix Aloo Bhujia),0.6605266172424067
Max Protein Choco Chips Flavoured Biscuits | Maida-free,Palekar Jeeo Butter | Toasted Buns With Jeera And Khari | Trans Fat-free,0.6584542768981184
Max Protein Choco Chips Flavoured Biscuits | Maida-free,MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,0.6570078445271426
YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,Palekar Jeeo Butter | Toasted Buns With Jeera And Khari | Trans Fat-free,0.6555991142678727
YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,Let's Try Salted Peanuts,0.6549349398924431
YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,Haldiram's Bhujia Sev (200.0 GRAM),0.653774340930913
MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,Let's Try Namkeen Combo Pack Of 6 (Crunchy Party Mix Peanut Party Mix Aloo Bhujia),0.6510056383123048
YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,Let's Try Namkeen Combo Pack Of 6 (Crunchy Party Mix Peanut Party Mix Aloo Bhujia),0.6474395775907482
YiPPee! Magic Masala Noodles with Added Veggies - The Better Noodles,Chheda's Yellow Banana Chips (170.0 GRAM),0.6442379254647873
Let's Try Namkeen Combo Pack Of 6 (Crunchy Party Mix Peanut Party Mix Aloo Bhujia),Let's Try Salted Peanuts,0.6441227527927302
MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,Palekar Jeeo Butter | Toasted Buns With Jeera And Khari | Trans Fat-free,0.6311888252513682
MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,Chheda's Golden Plain Salted Chips (170.0 GRAM),0.6270179973943794
MAGGI 2-Minute Instant Noodles | Masala Noodles | Made With Quality Spices,Haldiram's Bhujia Sev (200.0 GRAM),0.6258089859416257
